,price,rooms,address
0,"$2,920 - 3,740",1-2 Beds,"727 Central Ave, Napa, CA 94558"
0,"$2,490 - 5,465",1-3 Beds,"791 Vista Tulocay Ln, Napa, CA 94559"
0,"$2,435 - 3,234",1-3 Beds,"3663 Solano Ave, Napa, CA 94558"
0,"$2,565 - 3,150",1-2 Beds,"2614 1st St, Napa, CA 94558"
0,"$2,440 - 4,204",1-3 Beds,"700 Stonehouse Dr, Napa, CA 94558"
0,Call for Rent,2 Beds,"3300 Soscol Ave, Napa, CA 94558"
0,"$2,655 - 5,400",1-4 Beds,"2075 Funny Cide St, Napa, CA 94559"
0,"$2,200 - 3,000",1-3 Beds,"2632-2658 1st St, Napa, CA 94558"
0,"$2,200 - 2,500",1-2 Beds,"2020 Kathleen Dr, Napa, CA 94558"
0,"$2,500 - 3,400",1-3 Beds,"703 Saratoga Dr, Napa, CA 94559"
0,"$2,175 - 2,695",1-2 Beds,"2052-2053 Wilkins Ave, Napa, CA 94559"
0,"$2,100 - 2,300",1 Bed,"2501 Imola Ave W, Napa, CA 94558"
0,"$2,075 - 2,625",1-2 Beds,"713 Trancas St, Napa, CA 94558"
0,"$1,995 - 2,845",1-2 Beds,"2942 Soscol Ave, Napa, CA 94558"
