,price,rooms,address
0,"$1,827 - 2,312",1-2 Beds,"9190 N 83rd Ave, Peoria, AZ 85345"
0,"$1,405 - 1,875",1-2 Beds,"7430 N 100th Ave, Glendale, AZ 85305"
0,"$2,215 - 2,925",1-2 Beds,"12751 N Plaza del Rio Blvd, Peoria, AZ 85381"
0,"$1,298 - 2,150",1-3 Beds,"14109 N 83rd Ave, Peoria, AZ 85381"
0,"$1,350 - 1,710",1-2 Beds,"8885 W Thunderbird Rd, Peoria, AZ 85381"
0,"$1,535 - 2,400",1-3 Beds,"7100 W Grandview Rd, Peoria, AZ 85382"
0,"$1,445 - 2,050",1-3 Beds,"8092 W Paradise Ln, Peoria, AZ 85382"
0,"$1,300 - 1,450",1-2 Beds,"13868 N 79th Ave, Peoria, AZ 85381"
0,"$1,383 - 5,479",1-3 Beds,"7606 W Peoria Ave, Peoria, AZ 85345"
0,"$1,170 - 2,100",Studio - 3 Beds,"13720 N 88th Ave, Peoria, AZ 85381"
0,"$1,420",2 Beds,"10134 W Mohawk Ln, Peoria, AZ 85382"
0,"$1,527 - 2,364",1-2 Beds,"11903 W Happy Valley Rd, Peoria, AZ 85383"
0,"$1,469 - 5,175",1-3 Beds,"9201 N 83rd Ave, Peoria, AZ 85345"
0,"$1,600 - 2,850",1-3 Beds,"8405 W Olive Ave, Peoria, AZ 85345"
0,"$2,000",2 Beds,"9160 N 67th Ave, Peoria, AZ 85345"
0,"$2,185 - 2,994",1-3 Beds,"8102 N 99th Ave, Peoria, AZ 85345"
0,"$1,450 - 2,499",Studio - 3 Beds,"9550 West Northern Ave, Peoria, AZ 85345"
0,"$1,350",2 Beds,"8560 W Peoria Ave, Peoria, AZ 85345"
0,"$1,450 - 2,074",1-3 Beds,"17374 N 89th Ave, Peoria, AZ 85382"
0,"$1,515 - 1,923",1-2 Beds,"8820 W Bell Rd, Peoria, AZ 85382"
0,"$1,175 - 3,213",Studio - 3 Beds,"9680 W Northern Ave, Peoria, AZ 85345"
0,"$1,042 - 1,896",1-2 Beds,"9350 N 67th Ave, Glendale, AZ 85302"
0,"$1,350 - 2,195",1-3 Beds,"7375 N Zanjero Blvd, Glendale, AZ 85305"
0,"$1,565 - 4,493",1-3 Beds,"7951 W Beardsley Rd, Glendale, AZ 85308"
0,"$1,425 - 2,900",1-2 Beds,"7460 N Zanjero Blvd, Glendale, AZ 85305"
0,"$1,399 - 3,315",1-3 Beds,"8772 N 67th Ave, Glendale, AZ 85302"
0,"$1,374 - 2,065",1-2 Beds,"7200 N 91st Ave, Glendale, AZ 85305"
0,"$1,499 - 2,155",Studio - 2 Beds,"15431 N 67th Ave, Glendale, AZ 85306"
0,"$1,509 - 6,072",Studio - 3 Beds,"9450 W Cabela Dr, Glendale, AZ 85305"
0,"$1,645 - 2,600",1-3 Beds,"7403 N 91st Ave, Glendale, AZ 85305"
0,"$1,459 - 1,814",1-2 Beds,"18330 N 79th Ave, Glendale, AZ 85308"
0,"$1,130 - 1,685",1-2 Beds,"15010 N 59th Ave, Glendale, AZ 85306"
0,"$1,531 - 9,528",1-3 Beds,"7455 N 95th Ave, Glendale, AZ 85305"
0,"$1,313 - 2,320",1-3 Beds,"14300 N 83rd Ave, Peoria, AZ 85381"
0,"$1,683 - 2,405",1-3 Beds,"24701 N Lake Pleasant Pky, Peoria, AZ 85383"
0,"$1,421 - 3,347",1-2 Beds,"17600 N 79th Ave, Glendale, AZ 85308"
0,"$1,448 - 2,271",1-3 Beds,"20251 N 75th Ave, Glendale, AZ 85308"
0,"$1,671 - 5,596",1-3 Beds,"7700 W Aspera Blvd, Glendale, AZ 85308"
0,"$1,337 - 4,733",1-3 Beds,"8203 W Oraibi Dr, Peoria, AZ 85382"
0,"$1,270 - 1,490",1-2 Beds,"9415 N 99th Ave, Peoria, AZ 85345"
