,price,rooms,address
0,$720 - 885,1-2 Beds,"2809-2815 Dewey Ave, Norman, OK 73072"
0,"$469 - 1,846",3-4 Beds,"2900 Oak Tree Ave, Norman, OK 73072"
0,"$1,100 - 2,050",1-2 Beds,"3700 West Tecumseh Rd, Norman, OK 73072"
0,"$949 - 1,099",2 Beds,"101 N Crestland Dr, Norman, OK 73071"
0,"$749 - 1,074",1-2 Beds,"3001 Pheasant Run Rd, Norman, OK 73072"
0,$799 - 910,1-2 Beds,"2400 W Brooks St, Norman, OK 73069"
0,"$2,495 - 3,095",1-2 Beds,"2100 36th Ave NW, Norman, OK 73072"
0,$850 - 985,1-2 Beds,"2920 Chautauqua Ave, Norman, OK 73072"
0,"$1,089 - 1,469",1-2 Beds,"6475 36th Ave NW, Norman, OK 73072"
0,"$1,059 - 1,479",1-2 Beds,"2900 S Service Rd, Moore, OK 73160"
0,"$850 - 1,162",1-2 Beds,"4701 Heritage Place Dr, Norman, OK 73072"
0,"$795 - 1,040",Studio - 2 Beds,"2681 Jefferson St, Norman, OK 73072"
0,"$1,005 - 1,770",1-3 Beds,"2501 Pendleton Dr, Norman, OK 73072"
0,"$959 - 1,379",1-3 Beds,"3100 Rock Creek Trl, Norman, OK 73072"
0,"$937 - 1,038",2 Beds,"2021 E Alameda St, Norman, OK 73071"
0,"$779 - 1,900",1-3 Beds,"300 36th Ave SW, Norman, OK 73072"
0,"$845 - 1,130",1-2 Beds,"3927 24th Ave SE, Norman, OK 73071"
0,"$993 - 1,218",2 Beds,"1300 Creekside Dr, Norman, OK 73071"
0,"$940 - 1,825",Studio - 3 Beds,"2751 24th Ave NW, Norman, OK 73069"
0,"$845 - 1,130",1-2 Beds,"3701 24th Ave SE, Norman, OK 73071"
0,"$896 - 1,495",1-3 Beds,"1836 W Robinson St, Norman, OK 73069"
0,"$675 - 3,375",Studio - 5 Beds,"3301 12th Ave SE, Norman, OK 73072"
0,"$670 - 1,280",Studio - 5 Beds,"900 E Lindsey St, Norman, OK 73071"
0,$710 - 900,1-2 Beds,"1616 E Alameda St, Norman, OK 73071"
0,$954 - 999,2 Beds,"1100 Oak Tree Ave, Norman, OK 73072"
0,"$1,000 - 1,377",1-4 Beds,"3700 12th Ave SE, Norman, OK 73072"
0,"$750 - 1,250",1-2 Beds,"1304 Wylie Rd, Norman, OK 73072"
0,$895,2 Beds,"1357 NE 12th Ave, Norman, OK 73071"
0,$809 - 989,1-2 Beds,"3001 Oak Tree Ave, Norman, OK 73072"
0,$630 - 805,2-4 Beds,"730 Stinson Dr, Norman, OK 73072"
0,$750 - 860,1-2 Beds,"1123 Brandywine Ln, Norman, OK 73071"
0,$750 - 850,1-2 Beds,"900 Halray Dr, Norman, OK 73071"
0,Call for Rent,2 Beds,"901 Halray Dr, Norman, OK 73071"
0,"$800 - 1,056",1-3 Beds,"301 Hal Muldrow Dr, Norman, OK 73069"
0,$745 - 899,1 Bed,"3231 Conestoga Dr, Norman, OK 73072"
0,"$769 - 1,029",1-2 Beds,"705 Ridgecrest Ct, Norman, OK 73072"
0,"$920 - 1,145",1-3 Beds,"1938 Fillmore Ave, Norman, OK 73072"
0,"$650 - 1,255",1-4 Beds,"1149 E Brooks St, Norman, OK 73071"
0,$550 - 775,Studio - 2 Beds,"840 SW 24th Ave, Norman, OK 73069"
0,"$1,550 /mo","3 Beds, 2 Baths","Norman, OK 73069"
