,price,rooms,address
0,"$1,021 - 2,650",1-3 Beds,"1201 Covell Village Dr, Edmond, OK 73003"
0,$850 - 985,1-2 Beds,"1200 E Ayers St, Edmond, OK 73034"
0,"$1,199 - 1,699",2-4 Beds,"14140 N Broadway Ext, Edmond, OK 73013"
0,"$1,204 - 1,930",1-3 Beds,"2133 E 2nd St, Edmond, OK 73034"
0,"$719 - 1,399",Studio - 3 Beds,"1920 E 2nd St, Edmond, OK 73034"
0,Call for Rent,2-3 Beds,"18001 Highland Park Ave, Edmond, OK 73012"
0,"$1,099 - 1,600",2-3 Beds,"15501 N Pennsylvania Ave, Edmond, OK 73013"
0,"$2,275 - 4,050",1-2 Beds,"1301 NW 178th St, Edmond, OK 73012"
0,"$999 - 1,679",1-3 Beds,"157 Stonebridge Blvd, Edmond, OK 73013"
0,"$1,059 - 1,459",1-2 Beds,"14025 N Eastern Ave, Edmond, OK 73013"
0,"$988 - 1,495",2-3 Beds,"19501 N Pennsylvania Ave, Edmond, OK 73012"
0,"$935 - 2,570",1-3 Beds,"777 E 15th St, Edmond, OK 73013"
0,"$1,100 - 1,850",1-2 Beds,"217 E Campbell St, Edmond, OK 73034"
0,"$990 - 1,945",1-3 Beds,"200 W 15th St, Edmond, OK 73013"
0,"$874 - 1,432",1-2 Beds,"930 S Boulevard, Edmond, OK 73034"
0,"$725 - 1,199",1-2 Beds,"1900 Kickingbird Rd, Edmond, OK 73034"
0,"$650 - 1,800",4 Beds,"1015 Chowning Ave, Edmond, OK 73034"
0,"$775 - 1,482",1-4 Beds,"2500 Thomas Dr, Edmond, OK 73003"
0,"$1,500",1 Bed,"1010 Kennedy Ave, Edmond, OK 73034"
0,Call for Rent,2-3 Beds,"2121 Bodega Way, Edmond, OK 73003"
0,"$955 - 1,220",1-2 Beds,"401 W Covell Rd, Edmond, OK 73003"
0,$921 - 995,1-2 Beds,"1730 E 2nd St, Edmond, OK 73034"
0,"$740 - 1,165",Studio - 2 Beds,"240 E 15th St, Edmond, OK 73013"
0,"$649 - 1,099",1-3 Beds,"20 S Bryant Ave, Edmond, OK 73034"
