,price,rooms,address
0,"$1,100 - 1,500",Studio - 2 Beds,"465 N Arthur St, Kennewick, WA 99336"
0,"$1,600",3 Beds,"718-722 N Arthur St, Kennewick, WA 99336"
0,"$1,400 - 1,850",1-3 Beds,"7803 W Deschutes Ave, Kennewick, WA 99336"
0,"$1,050 - 1,295",Studio - 1 Bed,"7901 W Quinault Ave, Kennewick, WA 99336"
0,"$1,422 - 3,274",1-2 Beds,"7701 W 4th Ave, Kennewick, WA 99336"
0,"$1,056 - 1,467",1-2 Beds,"445 N Volland St, Kennewick, WA 99336"
0,"$1,095 - 1,595",Studio - 2 Beds,"3120 W 4th Ave, Kennewick, WA 99336"
0,"$1,195 - 1,995",2-3 Beds,"Kennewick, WA 99336"
0,"$1,125 - 1,225",Studio,"1801 W Lewis St, Pasco, WA 99301"
0,"$1,345 - 1,945",1-3 Beds,"2100 Bellerive Dr, Richland, WA 99352"
0,"$1,441 - 2,162",1-3 Beds,"2120 W A St, Pasco, WA 99301"
0,"$1,708 - 1,983",3 Beds,"1923 S Vancouver St, Kennewick, WA 99337"
0,"$1,230 - 1,420",1-3 Beds,"530 N Edison St, Kennewick, WA 99336"
0,"$747 - 1,338",Studio - 3 Beds,"1114 W 10th Ave, Kennewick, WA 99336"
0,"$1,400 - 2,682",1-3 Beds,"250 Gage Blvd, Richland, WA 99352"
0,"$1,660 - 2,100",Studio - 2 Beds,"5207 W Hildebrand Blvd, Kennewick, WA 99338"
0,"$1,631 - 2,603",1-3 Beds,"725 N Center Pky, Kennewick, WA 99336"
0,"$1,620 - 2,044",1-3 Beds,"803 S Olympia St, Kennewick, WA 99336"
0,"$1,315 - 1,635",2 Beds,"3131 W Hood Ave, Kennewick, WA 99336"
0,"$1,260 - 1,600",1-3 Beds,"130 S Conway Pl, Kennewick, WA 99336"
0,"$1,195 - 1,725",1-3 Beds,"100 N Irving Pl, Kennewick, WA 99336"
0,"$1,225 - 1,650",1-3 Beds,"5225 W Clearwater Ave, Kennewick, WA 99336"
0,"$1,250 - 1,774",1-2 Beds,"5100 W Clearwater Ave, Kennewick, WA 99336"
0,"$1,050 - 1,105",1-2 Beds,"4302 W Hood Ave, Kennewick, WA 99336"
0,"$965 - 1,500",1-2 Beds,"425 N Columbia Center Blvd, Kennewick, WA 99336"
0,$971,1 Bed,"5501 W Hildebrand Blvd, Kennewick, WA 99338"
0,"$1,050 - 1,505",1-3 Beds,"9202 W Gage Blvd, Kennewick, WA 99336"
0,"$1,444 - 2,262",1-2 Beds,"1529 Columbia Park Trl, Richland, WA 99352"
0,"$1,330",1-2 Beds,"1775 Columbia Park Trl, Richland, WA 99352"
0,"$1,158 - 1,950",1-4 Beds,"1845 Leslie Rd, Richland, WA 99352"
