,price,rooms,address
0,"$1,970 - 3,922",Studio - 3 Beds,"331 Park Plaza Dr, Daly City, CA 94015"
0,"$2,199 - 3,949",Studio - 2 Beds,"515 John Muir Dr, San Francisco, CA 94132"
0,"$2,100 - 3,535",Studio - 2 Beds,"862 Campus Dr, Daly City, CA 94015"
0,"$2,361 - 3,576",1-2 Beds,"26 Terrace View Ct, Daly City, CA 94015"
0,"$3,878 - 4,034",2-3 Beds,"6543 Mission Blvd, Daly City, CA 94014"
0,"$2,716 - 4,009",Studio - 2 Beds,"101 McLellan Dr, South San Francisco, CA 94080"
0,"$2,845 - 3,650",Studio - 2 Beds,"100 Esplanade Ave, Pacifica, CA 94044"
0,"$2,500 - 3,356",1-2 Beds,"435 Gateway Dr, Pacifica, CA 94044"
0,"$2,549 - 3,733",1-2 Beds,"2 Pacific Bay Cir, San Bruno, CA 94066"
0,"$3,450 - 3,700",2 Beds,"1888 Geneva Ave, San Francisco, CA 94134"
0,"$1,967 - 7,415",1-2 Beds,"279 Imperial Dr, Pacifica, CA 94044"
0,"$3,095 - 3,395",1-3 Beds,"2665 Geneva Ave, Daly City, CA 94014"
0,"$2,190 - 3,556",Studio - 2 Beds,"500 King Dr, Daly City, CA 94015"
0,"$1,995 - 3,195",Studio - 2 Beds,"960 Saint Francis Blvd, Daly City, CA 94015"
0,"$3,151 - 5,022",Studio - 2 Beds,"301 Executive Park Blvd, San Francisco, CA 94134"
0,"$2,962",1-3 Beds,"3880 Callan Blvd, South San Francisco, CA 94080"
0,"$2,590 - 3,259",Studio - 3 Beds,"380 Esplanade Ave, Pacifica, CA 94044"
0,"$2,375 - 3,095",1-2 Beds,"849 W Orange Ave, South San Francisco, CA 94080"
0,"$3,233",2 Beds,"2400 Skyline Blvd, Pacifica, CA 94044"
0,"$3,050 /mo","2 Beds, 1.5 Baths","Daly City, CA 94015"
