,price,rooms,address
0,"$1,484 - 2,398",1-3 Beds,"1586 W Maggio Way, Chandler, AZ 85224"
0,"$1,099 - 1,299",Studio - 2 Beds,"868 S Arizona Ave, Chandler, AZ 85225"
0,"$1,399 - 2,139",1-3 Beds,"2900 W Highland, Chandler, AZ 85224"
0,"$1,725 - 2,100",2-3 Beds,"3330 S Gilbert Rd, Chandler, AZ 85286"
0,"$1,299 - 2,149",1-3 Beds,"4411 E Chandler Blvd, Phoenix, AZ 85048"
0,"$1,078 - 1,648",Studio - 2 Beds,"1320 N McQueen Rd, Chandler, AZ 85225"
0,"$1,454 - 5,878",1-3 Beds,"125 S Alma School Rd, Chandler, AZ 85224"
0,"$1,559 - 1,995",1-3 Beds,"1889 W QueenCreek Rd, Chandler, AZ 85248"
0,"$1,429 - 3,279",1-3 Beds,"2222 N McQueen Rd, Chandler, AZ 85225"
0,"$1,519 - 1,869",1-3 Beds,"825 W Queen Creek Rd, Chandler, AZ 85248"
0,"$1,533 - 3,521",1-3 Beds,"2475 W Pecos Rd, Chandler, AZ 85224"
0,"$1,515 - 2,220",1-2 Beds,"855 N Dobson Rd, Chandler, AZ 85224"
0,"$1,585 - 2,195",1-3 Beds,"1616 W Germann Rd, Chandler, AZ 85286"
0,"$1,300 - 1,710",1-2 Beds,"1400 N Alma School Rd, Chandler, AZ 85224"
0,"$1,600 - 1,889",1-2 Beds,"3999 S Dobson Rd, Chandler, AZ 85248"
0,"$1,569 - 2,349",1-3 Beds,"725 N Dobson Rd, Chandler, AZ 85224"
0,"$1,469 - 2,245",1-3 Beds,"1450 S Cooper Rd, Chandler, AZ 85286"
0,"$1,709 - 6,121",1-3 Beds,"2177 S McQueen Rd, Chandler, AZ 85286"
0,"$1,768 - 5,224",1-3 Beds,"445 W Chandler Blvd, Chandler, AZ 85225"
0,"$1,532 - 2,681",1-3 Beds,"1441 E Germann Rd, Chandler, AZ 85286"
0,"$1,593 - 6,706",1-3 Beds,"5151 S Arizona Ave, Chandler, AZ 85248"
0,"$1,469 - 4,029",1-2 Beds,"2222 W Frye Rd, Chandler, AZ 85224"
0,"$1,538 - 2,820",Studio - 3 Beds,"2375 W Frye Rd, Chandler, AZ 85224"
0,"$1,510 - 2,369",1-2 Beds,"333 E Commonwealth Ave, Chandler, AZ 85225"
0,"$1,799 - 2,424",1-3 Beds,"6075 S Gilbert Rd, Chandler, AZ 85249"
0,"$1,563 - 5,555",1-3 Beds,"875 W Pecos Rd, Chandler, AZ 85225"
0,"$1,204 - 1,980",1-3 Beds,"250 S Elizabeth Way, Chandler, AZ 85225"
0,"$1,433 - 6,633",1-3 Beds,"3939 W Windmills Blvd, Chandler, AZ 85226"
0,"$1,644 - 5,209",1-3 Beds,"1100 N Priest Dr, Chandler, AZ 85226"
0,"$1,530 - 2,940",1-3 Beds,"635 S Ellis St, Chandler, AZ 85224"
0,"$1,225 - 2,225",1-3 Beds,"2300 W San Angelo St, Gilbert, AZ 85233"
0,"$1,295 - 1,884",1-2 Beds,"13220 S 48th St, Phoenix, AZ 85044"
0,"$1,397 - 3,491",1-2 Beds,"13601 S 44th St, Phoenix, AZ 85044"
0,"$1,305 - 2,541",Studio - 3 Beds,"13021 S 48th St, Phoenix, AZ 85044"
0,"$1,369 - 2,044",1-3 Beds,"1300 W Warner Rd, Gilbert, AZ 85233"
0,"$1,696 - 6,734",1-3 Beds,"1233 S Gilbert Rd, Gilbert, AZ 85296"
0,"$1,391 - 2,950",Studio - 3 Beds,"13229 S 48th St, Phoenix, AZ 85044"
0,"$1,405 - 1,715",1-2 Beds,"4727 E Warner Rd, Phoenix, AZ 85044"
0,"$1,700 - 2,590",1-3 Beds,"200 W Germann Rd, Chandler, AZ 85286"
0,"$1,544 - 2,146",1-2 Beds,"1 N Hearthstone Way, Chandler, AZ 85226"
