,price,rooms,address
0,"$1,725 - 2,375",1-2 Beds,"2450 Peach Tree Dr, Fairfield, CA 94533"
0,"$2,136 - 3,860",Studio - 2 Beds,"4501 Business Center Dr, Fairfield, CA 94534"
0,"$2,358 - 2,820",1-3 Beds,"2100 W Texas St, Fairfield, CA 94533"
0,"$1,700 - 2,050",1-2 Beds,"2215 Peach Tree Dr, Fairfield, CA 94533"
0,"$1,899 - 2,696",1-2 Beds,"3001 N Texas St, Fairfield, CA 94533"
0,"$1,697 - 2,227",1-2 Beds,"713 E Travis Blvd, Fairfield, CA 94533"
0,"$2,195 - 2,767",1-2 Beds,"1120 McCoy Creek Way, Suisun City, CA 94585"
0,"$1,775",1-3 Beds,"1400 Humphrey Dr, Suisun City, CA 94585"
0,"$1,779 - 2,799",1-2 Beds,"766 Sunset Ave, Suisun City, CA 94585"
0,"$1,945 - 2,507",1-2 Beds,"2550 Hilborn Rd, Fairfield, CA 94534"
0,"$1,650 - 1,849",1-2 Beds,"2323 Fairfield Ave, Fairfield, CA 94533"
0,"$1,850 - 2,400",1-3 Beds,"2000 Clay Bank Rd, Fairfield, CA 94533"
0,"$1,999 - 2,299",1-2 Beds,"313 Sandy Ln, Suisun City, CA 94585"
0,"$1,899 - 2,599",Studio - 2 Beds,"2751 Peppertree Dr, Fairfield, CA 94533"
0,"$1,995 - 2,095",2 Beds,"2124 Santa Ana Dr, Fairfield, CA 94533"
0,"$1,845 - 2,465",1-3 Beds,"1111 Alaska Ave, Fairfield, CA 94533"
0,"$1,845 - 2,690",1-4 Beds,"2376-2376 Fairfield Ave, Fairfield, CA 94533"
0,"$1,770 - 2,695",Studio - 3 Beds,"1990 Grande Cir, Fairfield, CA 94533"
0,"$997 - 1,948",1-3 Beds,"2400 Village Square Blvd, Fairfield, CA 94533"
0,"$2,325 - 3,165",1-3 Beds,"3900 Business Center Dr, Fairfield, CA 94534"
0,"$2,050 - 3,000",1-3 Beds,"3950 Business Center Dr, Fairfield, CA 94534"
0,"$1,936 - 6,482",Studio - 2 Beds,"2750 N Texas St, Fairfield, CA 94533"
0,"$1,900",2 Beds,"1600 Travion Ct, Fairfield, CA 94533"
0,"$1,695 - 2,000",1-2 Beds,"1890 Dover Ave, Fairfield, CA 94533"
