,price,rooms,address
0,"$1,230 - 1,954",1-3 Beds,"15400 W Goodyear Blvd N, Goodyear, AZ 85338"
0,"$1,352 - 1,805",1-3 Beds,"1499 N 159th Ave, Goodyear, AZ 85395"
0,"$1,199 - 1,974",Studio - 2 Beds,"2323 N 150th Dr, Goodyear, AZ 85395"
0,"$1,445 - 1,840",1-2 Beds,"2999 S Estrella Pky, Goodyear, AZ 85338"
0,"$1,525 - 1,825",1-3 Beds,"620 N Litchfield Rd, Goodyear, AZ 85338"
0,"$1,349 - 2,115",1-3 Beds,"1891 N Litchfield Rd, Goodyear, AZ 85395"
0,"$1,310 - 2,100",Studio - 3 Beds,"15361 W Virginia Ave, Goodyear, AZ 85395"
0,"$1,360 - 2,095",1-2 Beds,"15385 W Fillmore St, Goodyear, AZ 85338"
0,"$1,450 - 2,925",1-2 Beds,"1375 N 145th Ave, Goodyear, AZ 85395"
0,"$1,499 - 2,450",1-3 Beds,"15545 W Hudson Way, Goodyear, AZ 85338"
0,"$1,499 - 2,240",1-3 Beds,"2445 Estrella Pky, Goodyear, AZ 85338"
0,"$1,395 - 2,082",1-2 Beds,"195 N 173rd Ave, Goodyear, AZ 85338"
0,"$1,549 - 2,675",1-3 Beds,"1050 S 173rd Ave, Goodyear, AZ 85338"
0,"$1,149 - 1,599",Studio - 2 Beds,"14780 W Van Buren St, Goodyear, AZ 85338"
0,"$1,585 - 2,315",1-3 Beds,"15400 W Roosevelt St, Goodyear, AZ 85338"
0,Call for Rent,Studio - 3 Beds,"16390 W Van Buren St, Goodyear, AZ 85338"
0,"$1,298 - 2,336",1-3 Beds,"2100 N 145th Ave, Goodyear, AZ 85395"
0,"$1,232 - 1,962",1-3 Beds,"2400 N Bullard Ave, Goodyear, AZ 85395"
0,"$1,549 - 2,099",1-3 Beds,"4200 N Falcon Dr, Goodyear, AZ 85395"
0,"$1,695 - 2,600",1-3 Beds,"15550 W Harvard St, Goodyear, AZ 85395"
0,"$1,462 - 2,223",1-3 Beds,"1830 N 145th Ave, Goodyear, AZ 85395"
0,"$1,265 - 2,405",1-3 Beds,"949 S Goodyear Blvd E, Goodyear, AZ 85338"
0,"$1,053 - 1,806",1-3 Beds,"1408 N Central Ave, Avondale, AZ 85323"
0,"$1,530 - 3,615",1-3 Beds,"15380 W Fillmore St, Goodyear, AZ 85338"
0,"$1,499 - 2,289",1-3 Beds,"4200 N Pebble Creek Pky, Goodyear, AZ 85395"
0,"$1,233 - 1,409",1-3 Beds,"1737 N Central Ave, Goodyear, AZ 85338"
0,"$1,699 - 1,918",2-3 Beds,"12721 W Buckeye Rd, Avondale, AZ 85323"
0,"$1,299 - 2,004",1-3 Beds,"13015 W Rancho Sante Fe Blvd, Avondale, AZ 85392"
0,"$950 - 2,085",Studio - 2 Beds,"1333 N Dysart Rd, Avondale, AZ 85323"
0,"$1,359 - 2,535",1-3 Beds,"16450 W Van Buren St, Goodyear, AZ 85338"
