,price,rooms,address
0,"$1,575 - 2,135",1-3 Beds,"10602 Burns Road Rd, Pasco, WA 99301"
0,"$1,595 - 2,295",1-3 Beds,"6701 W Argent Rd, Pasco, WA 99301"
0,"$1,857 - 2,912",Studio - 2 Beds,"Burns Rd, Pasco, WA 99301"
0,"$1,505 - 1,795",Studio - 2 Beds,"355 Bradley Blvd, Richland, WA 99352"
0,"$1,399 - 1,549",1-3 Beds,"6626 Chapel Hill Blvd, Pasco, WA 99301"
0,"$1,125 - 1,225",Studio,"1801 W Lewis St, Pasco, WA 99301"
0,"$1,441 - 2,162",1-3 Beds,"2120 W A St, Pasco, WA 99301"
0,"$1,125 - 1,275",Studio,"615 Jadwin Ave, Richland, WA 99352"
0,"$1,595 - 1,630",2 Beds,"6212 Rd 68, Pasco, WA 99301"
0,"$1,299 - 1,350",2 Beds,"1919 W Jay St, Pasco, WA 99301"
0,"$1,425 - 1,750",1-2 Beds,"575 Columbia Point Dr, Richland, WA 99352"
0,"$1,444 - 2,262",1-2 Beds,"1529 Columbia Park Trl, Richland, WA 99352"
0,"$1,300 - 2,500",Studio - 2 Beds,"650 George Washington Way, Richland, WA 99352"
0,"$1,330",1-2 Beds,"1775 Columbia Park Trl, Richland, WA 99352"
0,"$1,399",1-3 Beds,"302 Greentree Ct, Richland, WA 99352"
