price,rooms,address
"$1,300 - 1,750",1-2 Beds,"63 W 1st Ave, Mesa, AZ 85210"
"$2,741 - 6,538",3-4 Beds,"5150 S Inspirian Pky, Mesa, AZ 85212"
"$1,400 - 3,275",Studio - 3 Beds,"9410 E Ray Rd, Mesa, AZ 85212"
"$1,314 - 1,596",Studio - 2 Beds,"6151 S Power Rd, Mesa, AZ 85212"
"$1,448 - 6,260",Studio - 2 Beds,"18 S Udall St, Mesa, AZ 85204"
"$1,630 - 2,440",Studio - 2 Beds,"1666 S Dobson Rd, Mesa, AZ 85202"
"$1,537 - 3,253",1-2 Beds,"10529 E Hampton Ave, Mesa, AZ 85209"
"$1,530 - 1,910",1-2 Beds,"9652 E Hampton Ave, Mesa, AZ 85209"
"$1,675 - 2,360",1-3 Beds,"1310 W Southern Ave, Mesa, AZ 85202"
"$1,605 - 2,515",1-3 Beds,"1103 S Crismon Rd, Mesa, AZ 85208"
"$1,540 - 2,340",1-3 Beds,"3646 S 79th St, Mesa, AZ 85212"
