price,rooms,address
"$2,550/mo","3 Beds, 1.5 Baths","760 Frayne Way, Sacramento, CA 95838"
"$1,625/mo","1 Bed, 1 Bath",House for Rent
"$1,895/mo","2 Beds, 1.5 Baths","50 Regency Park Cir, Sacramento, CA 95835"
"$1,495/mo","1 Bed, 1 Bath",House for Rent
"$2,450 /mo","1 Bed, 1 Bath","3157 Occidental Dr, Sacramento, CA 95826"
"$2,150 /mo","2 Beds, 1 Bath",Condo for Rent
"$2,780 /mo","3 Beds, 2.5 Baths","5640 35th Ave, Sacramento, CA 95824"
"$3,200/mo","3 Beds, 2 Baths",House for Rent
"$1,750/mo","1 Bed, 1 Bath","2819 Bogdan Ct, Sacramento, CA 95827"
"$2,150 /mo","2 Beds, 1 Bath",House for Rent
"$1,500 /mo","2 Beds, 1 Bath","3629 Rynders Way, Sacramento, CA 95835"
"$2,800/mo","1 Bed, 1 Bath",House for Rent
"$2,305/mo","Studio, 1 Bath","3870 Bilsted Way, Sacramento, CA 95834"
"$3,200 /mo","4 Beds, 2.5 Baths",House for Rent
"$2,590 /mo","5 Beds, 3 Baths","4525 11th Ave, Sacramento, CA 95820"
"$2,350 /mo","3 Beds, 1.5 Baths",House for Rent
"$1,800/mo","2 Beds, 1 Bath","4401 Baron Ave, Sacramento, CA 95821"
"$2,700 /mo","4 Beds, 2 Baths",House for Rent
"$3,700 /mo","5 Beds, 3 Baths","2205 15th Ave, Sacramento, CA 95822"
"$2,300 /mo","3 Beds, 1 Bath",Apartment for Rent
"$2,400 /mo","3 Beds, 1 Bath","260 El Camino Ave, Sacramento, CA 95815"
"$3,350 /mo","4 Beds, 2.5 Baths",House for Rent
"$4,000 /mo","4 Beds, 2 Baths","5227 Noyack Way, Sacramento, CA 95835"
"$2,300/mo","3 Beds, 1.5 Baths",House for Rent
"$1,850/mo","Studio, 1 Bath","617 Granger Ave, Sacramento, CA 95838"
"$1,800 /mo","2 Beds, 1 Bath",House for Rent
"$3,000 /mo","3 Beds, 2 Baths","6087 Springhaven Cir, Sacramento, CA 95842"
"$2,050/mo","2 Beds, 1 Bath",House for Rent
"$3,500 /mo","3 Beds, 2 Baths","4950 Trouville Ln, Sacramento, CA 95835"
"$3,200 /mo","2 Beds, 2 Baths",House for Rent
"$2,850 /mo","3 Beds, 2 Baths","7271 Elk Grove Florin Rd, Sacramento, CA 95829"
"$1,550/mo","Studio, 1 Bath",House for Rent
"$2,050 - 2,350/mo","1 Bed, 1 Bath","8820 La Riviera Dr, Sacramento, CA 95826"
"$1,995 /mo","1 Bed, 1 Bath",Condo for Rent
"$1,650/mo","1 Bed, 1 Bath","1900 H St, Sacramento, CA 95811"
"$3,000 /mo","4 Beds, 3 Baths",Apartment for Rent
"$1,495/mo","2 Beds, 1 Bath","1152 Clinton Rd, Sacramento, CA 95825"
"$1,495/mo","1 Bed, 1 Bath",House for Rent
"$1,925/mo","1 Bed, 1 Bath","3342 Calico Ct, Sacramento, CA 95826"
"$2,990 /mo","4 Beds, 3 Baths",House for Rent
"$1,900/mo","1 Bed, 1 Bath","2843 Sweet Way, Sacramento, CA 95821"
"$2,650/mo","2 Beds, 2 Baths",Apartment for Rent
"$2,600 /mo","3 Beds, 1 Bath","3108 Tintorera Way, Sacramento, CA 95833"
"$2,895/mo","2 Beds, 2.5 Baths",House for Rent
"$2,100/mo","2 Beds, 2 Baths","5842 Belleau Wood Ln, Sacramento, CA 95822"
"$2,300/mo","3 Beds, 2 Baths",House for Rent
"$2,025/mo","2 Beds, 1 Bath","1940 65th Ave, Sacramento, CA 95822"
"$2,795/mo","3 Beds, 2.5 Baths",House for Rent
"$1,695/mo","Studio, 1 Bath","230 13th St, Sacramento, CA 95814"
"$2,300 /mo","3 Beds, 2 Baths",Apartment for Rent
"$1,749/mo","2 Beds, 1 Bath","709 19th St, Sacramento, CA 95811"
"$1,445/mo","1 Bed, 1 Bath",Apartment for Rent
"$2,695 /mo","3 Beds, 1.5 Baths","4420 B St, Sacramento, CA 95819"
"$2,295 /mo","2 Beds, 1 Bath",House for Rent
"$1,500/mo","1 Bed, 1 Bath","345 Barrette Ave, Sacramento, CA 95815"
"$1,500/mo","1 Bed, 1 Bath",Apartment for Rent
"$2,495 /mo","3 Beds, 1 Bath","1801 T St, Sacramento, CA 95811"
"$3,300 /mo","3 Beds, 2 Baths",Apartment for Rent
"$2,300 /mo","3 Beds, 1 Bath","5966 11th Ave, Sacramento, CA 95820"
"$2,900 /mo","5 Beds, 2 Baths",House for Rent
"$2,200 /mo","2 Beds, 2 Baths","4920 Trouville Ln, Sacramento, CA 95835"
"$2,500 /mo","2 Beds, 1 Bath",House for Rent
"$3,295 /mo","3 Beds, 2.5 Baths","205 3rd St, West Sacramento, CA 95605"
"$1,680 /mo","2 Beds, 1 Bath",House for Rent
"$1,299 /mo","1 Bed, 1 Bath","5406 Calabria Way, Sacramento, CA 95835"
"$2,500 /mo","2 Beds, 2 Baths",House for Rent
"$2,695 /mo","4 Beds, 2.5 Baths","5826 Palm Ave, Sacramento, CA 95841"
"$3,200 /mo","4 Beds, 2.5 Baths",House for Rent
"$2,250 /mo","3 Beds, 2 Baths","3528 1st Ave, Sacramento, CA 95817"
"$2,400 /mo","2 Beds, 1 Bath",House for Rent
"$3,095 /mo","4 Beds, 3 Baths","4067 Stanwick Ave, Sacramento, CA 95835"
"$3,800 /mo","4 Beds, 4 Baths",House for Rent
"$1,895 /mo","2 Beds, 2 Baths","2133 Marconi Ave, Sacramento, CA 95821"
"$2,300 /mo","3 Beds, 2 Baths",House for Rent
"$2,395 /mo","3 Beds, 2 Baths","433 Sailwind Way, Sacramento, CA 95831"
"$2,650 /mo","3 Beds, 2.5 Baths",House for Rent
"$1,710 /mo","2 Beds, 1 Bath","5301 E Commerce Way, Sacramento, CA 95835"
"$2,895 /mo","3 Beds, 2 Baths",House for Rent
"$2,995 /mo","3 Beds, 2 Baths","8897 Amberjack Way, Sacramento, CA 95828"
"$2,395 /mo","2 Beds, 1.5 Baths",House for Rent
"$3,600 /mo","2 Beds, 1 Bath","5876 Dulwich Way, Sacramento, CA 95835"
"$1,225 /mo","1 Bed, 1 Bath",House for Rent
"$1,995 /mo","2 Beds, 1 Bath","4527 Terrace Downs Way, Sacramento, CA 95842"
"$1,995 /mo","2 Beds, 1 Bath",House for Rent
"$3,500 /mo","5 Beds, 5 Baths","5026 V St, Sacramento, CA 95817"
"$1,275 /mo","1 Bed, 1 Bath",House for Rent
"$1,875 /mo","2 Beds, 1 Bath","3573 Hammock Ave, Sacramento, CA 95835"
"$2,700 /mo","4 Beds, 2 Baths",House for Rent
"$2,995 /mo","4 Beds, 3 Baths","1116 24th St, Sacramento, CA 95816"
"$2,300 /mo","3 Beds, 2 Baths",House for Rent
"$1,895 /mo","3 Beds, 1 Bath","27 Quasar Cir, Sacramento, CA 95822"
"$2,495 /mo","3 Beds, 2 Baths",House for Rent
"$1,525 /mo","1 Bed, 1 Bath","5429 Hillsdale Blvd, Sacramento, CA 95842"
"$2,495 /mo","3 Beds, 3 Baths",House for Rent
"$2,750 /mo","4 Beds, 2 Baths","4117 33rd St, Sacramento, CA 95820"
"$2,195 /mo","3 Beds, 2 Baths",House for Rent
"$2,120 /mo","2 Beds, 1 Bath","9256 Colonsay Way, Sacramento, CA 95829"
"$2,395 /mo","3 Beds, 2.5 Baths",House for Rent
"$2,600 /mo","3 Beds, 1 Bath","44 Sunlit Cir, Sacramento, CA 95831"
"$2,650/mo","3 Beds, 2.5 Baths",House for Rent
"$2,950/mo","4 Beds, 3.5 Baths","4000 Innovator Dr, Sacramento, CA 95834"
"$2,200 /mo","3 Beds, 2 Baths",House for Rent
"$2,950 /mo","4 Beds, 3 Baths","3371 Albany Way, Sacramento, CA 95838"
"$2,300 /mo","2 Beds, 2 Baths",House for Rent
"$3,300 /mo","2 Beds, 2.25 Baths","4445 Rhone Walk, Sacramento, CA 95834"
"$1,675/mo","2 Beds, 1 Bath",Townhouse for Rent
$965 /mo,"5 Beds, 2 Baths","4441 Rhone Walk, Sacramento, CA 95834"
"$2,450 /mo","2 Beds, 1 Bath",Townhouse for Rent
"$2,500 /mo","2 Beds, 1 Bath","5844 Mascot Ave, Sacramento, CA 95824"
"$2,700 /mo","3 Beds, 2.5 Baths",House for Rent
"$2,100/mo","1 Bed, 2 Baths","8324 La Riviera Dr, Sacramento, CA 95826"
"$2,035 /mo","3 Beds, 2 Baths",House for Rent
"$1,995 /mo","2 Beds, 2 Baths","3837 Y St, Sacramento, CA 95817"
"$2,600 /mo","3 Beds, 2.5 Baths",House for Rent
"$2,795 /mo","2 Beds, 2.5 Baths","3413 1st Ave, Sacramento, CA 95817"
"$2,295 /mo","3 Beds, 2 Baths",House for Rent
"$1,995 /mo","1 Bed, 1 Bath","3678 S Port Dr, Sacramento, CA 95826"
"$1,250 /mo","1 Bed, 1 Bath",Condo for Rent
"$1,295 /mo","1 Bed, 1 Bath","6929 McQuillan Cir, Sacramento, CA 95820"
"$2,695 /mo","3 Beds, 2.5 Baths",House for Rent
"$2,895 /mo","4 Beds, 2 Baths","1918 Alhambra Blvd, Sacramento, CA 95816"
"$2,995 /mo","3 Beds, 3 Baths",House for Rent
"$2,100 /mo","4 Beds, 2 Baths","1916 Alhambra Blvd, Sacramento, CA 95816"
"$1,470 /mo","1 Bed, 1 Bath",House for Rent
"$1,995 /mo","3 Beds, 2 Baths","3842 Bridgemeadow Way, Sacramento, CA 95834"
"$3,200 /mo","4 Beds, 2.5 Baths",House for Rent
"$2,450 /mo","3 Beds, 2 Baths","500 N St, Sacramento, CA 95814"
"$2,695 /mo","4 Beds, 2 Baths",Townhouse for Rent
"$1,995 /mo","2 Beds, 2 Baths","9282 Corinthian Cir, Sacramento, CA 95826"
"$2,300 /mo","3 Beds, 2 Baths",House for Rent
"$2,750 /mo","4 Beds, 2 Baths","1821 Iris Ave, Sacramento, CA 95815"
"$2,495 /mo","3 Beds, 2.5 Baths",House for Rent
"$1,895 /mo","2 Beds, 1 Bath","506 Hartnell Pl, Sacramento, CA 95825"
"$2,500 /mo","4 Beds, 3 Baths",House for Rent
"$2,795 /mo","3 Beds, 2.5 Baths","5421 Jamesport Way, Sacramento, CA 95835"
"$2,495 /mo","3 Beds, 2 Baths",House for Rent
"$2,400/mo","2 Beds, 2 Baths","9183 Sanday Ct, Sacramento, CA 95829"
$700 /mo,"1 Bed, 1 Bath",House for Rent
"$1,450/mo","1 Bed, 1.5 Baths","1927 P St, Sacramento, CA 95811"
"$2,600 /mo","2 Beds, 1 Bath",Apartment for Rent
"$2,000 /mo","2 Beds, 1 Bath","5725 Kevinberg Dr, Sacramento, CA 95823"
"$2,500 /mo","3 Beds, 1 Bath",House for Rent
"$2,095 /mo","3 Beds, 2 Baths","5615 Drifton Way, Sacramento, CA 95835"
"$1,995 /mo","3 Beds, 1 Bath",Apartment for Rent
"$1,600 /mo","2 Beds, 1 Bath","1041 Fremont Way, Sacramento, CA 95818"
"$2,845 /mo","4 Beds, 2 Baths",House for Rent
"$2,250 /mo","2 Beds, 1 Bath","4417 U St, Sacramento, CA 95817"
"$3,295 /mo","4 Beds, 3 Baths",House for Rent
"$2,595 /mo","3 Beds, 2.5 Baths","2230 U St, Sacramento, CA 95818"
"$2,495 /mo","3 Beds, 2 Baths",House for Rent
"$1,795 /mo","2 Beds, 1 Bath","3229 Rusticwood Way, Sacramento, CA 95827"
"$3,395 /mo","4 Beds, 2 Baths",House for Rent
"$2,395/mo","2 Beds, 2 Baths","2807 Lerwick Rd, Sacramento, CA 95821"
"$5,000 /mo","3 Beds, 2.25 Baths",House for Rent
"$1,750/mo","2 Beds, 1 Bath","2066 O&#39;Neil Way, Sacramento, CA 95822"
"$1,450/mo","1 Bed, 1 Bath",House for Rent
"$2,950/mo","3 Beds, 2.5 Baths","1925 Oak Bluff Way, Sacramento, CA 95833"
"$2,800 /mo","3 Beds, 3.5 Baths",House for Rent
"$2,600 /mo","3 Beds, 2.5 Baths","553 36th St, Sacramento, CA 95816"
"$1,950/mo","2 Beds, 1 Bath",House for Rent
"$1,350 /mo","1 Bed, 1 Bath","10018 Upshot Wy, Sacramento, CA 95829"
"$1,295 /mo","1 Bed, 1 Bath",House for Rent
"$2,295 /mo","2 Beds, 1.5 Baths","8532 Giverny Cir, Sacramento, CA 95843"
