price,rooms,address
"$1,349 - 3,199",1-2 Beds,"1224 Defoor Village Ct NW, Atlanta, GA 30318"
"$1,260 - 3,945",Studio - 3 Beds,"225 26th St NW, Atlanta, GA 30309"
"$1,349 - 2,679",1-3 Beds,"600 Garson Dr NE, Atlanta, GA 30324"
"$1,370 - 2,200",1-3 Beds,"400 Winchester Trl SE, Atlanta, GA 30339"
"$1,420 - 4,470",Studio - 2 Beds,"250 10th St NE, Atlanta, GA 30309"
"$1,229 - 3,659",1-3 Beds,"50 Lincoln Court Ave, Atlanta, GA 30329"
"$1,320 - 3,531",1-3 Beds,"1000 Shadowood Pky SE, Atlanta, GA 30339"
Call for Rent,1-3 Beds,"55 Maple St NW, Atlanta, GA 30314"
"$1,415 - 5,318",1-4 Beds,"550 Rock Springs Ct NE, Atlanta, GA 30306"
"$1,685 - 4,232",Studio - 2 Beds,"660 Ralph McGill Blvd, Atlanta, GA 30312"
"$1,225 - 2,000",Studio - 3 Beds,"3000 Cumberland Club Dr, Atlanta, GA 30339"
"$1,925 - 3,758",Studio - 2 Beds,"44 Krog St, Atlanta, GA 30307"
"$799 - 1,410",Studio - 4 Beds,"112 Courtland St NE, Atlanta, GA 30303"
"$849 - 1,349",1-3 Beds,"5890 Riverdale Rd, Atlanta, GA 30349"
"$1,581 - 2,836",1-2 Beds,"2323 Piedmont Rd NE, Atlanta, GA 30324"
"$985 - 1,350",1-3 Beds,"2301 Godby Rd, Atlanta, GA 30349"
"$1,249 - 3,905",1-3 Beds,"1401 W Paces Ferry Rd NW, Atlanta, GA 30327"
"$1,331 - 2,720",1-2 Beds,"2910 Clairmont Rd NE, Atlanta, GA 30329"
"$1,095 - 3,432",Studio - 2 Beds,"1950 Howell Mill Rd NW, Atlanta, GA 30318"
"$1,334 - 6,039",Studio - 3 Beds,"3558 Piedmont Rd NE, Atlanta, GA 30305"
"$1,277 - 7,477",1-2 Beds,"300 Cityline Ave NE, Atlanta, GA 30308"
"$1,399 - 3,239",Studio - 2 Beds,"1390 Northside Dr, Atlanta, GA 30318"
"$1,632 - 6,382",Studio - 3 Beds,"95 8th St NW, Atlanta, GA 30309"
"$1,750 - 9,315",Studio - 3 Beds,"33 11th St, Atlanta, GA 30309"
"$2,700 - 17,343",1-3 Beds,"205 12th St NE, Atlanta, GA 30309"
"$1,120 - 1,550",1-3 Beds,"4355 Cascade Rd, Atlanta, GA 30331"
"$1,545 - 2,472",1-2 Beds,"1270 Spring St NW, Atlanta, GA 30309"
"$2,110 - 4,300",1-3 Beds,"900 Battery Ave SE, Atlanta, GA 30339"
"$1,496 - 6,445",Studio - 3 Beds,"530 E Paces Ferry Rd NE, Atlanta, GA 30305"
"$1,440 - 4,030",Studio - 3 Beds,"465 Memorial Dr SE, Atlanta, GA 30312"
"$2,327 - 9,085",1-3 Beds,"693 Peachtree St, Atlanta, GA 30308"
"$1,459 - 5,076",1-2 Beds,"2245 Interstate N Pkwy, Atlanta, GA 30339"
"$1,595 - 3,358",1-2 Beds,"3450 Roxboro Rd NE, Atlanta, GA 30326"
"$1,440 - 3,860",Studio - 2 Beds,"750 Echo St NW, Atlanta, GA 30318"
"$1,660 - 3,700",Studio - 3 Beds,"3651 Lenox Rd NE, Atlanta, GA 30305"
"$1,250 - 2,511",Studio - 2 Beds,"72 Milton Ave, Atlanta, GA 30315"
"$1,430 - 3,047",1-2 Beds,"555 Boulevard NE, Atlanta, GA 30308"
"$1,465 - 2,165",Studio - 2 Beds,"1246 Allene Ave SW, Atlanta, GA 30310"
"$1,299 - 9,929",Studio - 2 Beds,"1460 La France Ter, Atlanta, GA 30307"
"$1,712 - 7,350",Studio - 3 Beds,"1000 Spring St, Atlanta, GA 30309"
"$1,604 - 3,462",1-3 Beds,"841 Killian St SE, Atlanta, GA 30316"
"$1,714 - 3,897",1-3 Beds,"2490 N Druid Hills Rd, Atlanta, GA 30329"
"$1,604 - 5,398",Studio - 3 Beds,"1230 W Peachtree St NW, Atlanta, GA 30309"
"$1,855 - 4,810",Studio - 3 Beds,"1405 Spring St, Atlanta, GA 30309"
"$1,821 - 3,890",1-2 Beds,"1299 Chattahoochee Ave, Atlanta, GA 30318"
"$1,515 - 3,245",Studio - 3 Beds,"230 Martin Luther King Jr Dr SE, Atlanta, GA 30312"
"$1,605 - 3,085",Studio - 3 Beds,"3070 Briarcliff Rd NE, Atlanta, GA 30329"
"$1,535 - 3,430",Studio - 3 Beds,"50 Executive Park South NE, Atlanta, GA 30324"
"$1,356 - 3,223",Studio - 3 Beds,"2490 Cobb Pky SE, Atlanta, GA 30339"
"$1,668 - 4,483",Studio - 3 Beds,"1020 Piedmont Ave NE, Atlanta, GA 30309"
"$1,690 - 3,775",1-2 Beds,"658 Lindbergh Dr NE, Atlanta, GA 30324"
"$1,971 - 4,387",Studio - 3 Beds,"880 W Peachtree St NW, Atlanta, GA 30309"
"$1,543 - 3,164",Studio - 3 Beds,"10 Executive Park W, Atlanta, GA 30329"
"$1,914 - 6,221",Studio - 3 Beds,"770 Juniper St NE, Atlanta, GA 30308"
"$1,300 - 2,000",Studio - 2 Beds,"100 Fulton St SE, Atlanta, GA 30312"
"$1,382 - 4,784",Studio - 3 Beds,"777 Memorial Dr Ste #7000, Atlanta, GA 30316"
"$2,583 - 14,591",1-3 Beds,"628 Edgewood Ave NE, Atlanta, GA 30312"
"$1,650 - 6,925",Studio - 3 Beds,"1382 Peachtree St NE, Atlanta, GA 30309"
"$1,649 - 3,465",Studio - 3 Beds,"1330 Fairmont Ave NW, Atlanta, GA 30318"
"$1,137 - 3,732",1-2 Beds,"2035 NE Peachtree Rd, Atlanta, GA 30309"
"$1,485 - 8,149",1-3 Beds,"100 Colonial Homes Dr, Atlanta, GA 30309"
"$1,275 - 1,825",1-2 Beds,"1900 Tamarron Pkwy SE, Atlanta, GA 30339"
"$1,349 - 4,525",Studio - 2 Beds,"Moreland Ave NE, Atlanta, GA 30307"
"$1,470 - 18,573",Studio - 3 Beds,"675 North Highland Ave NE, Atlanta, GA 30306"
"$1,225 - 3,506",Studio - 3 Beds,"2500 Shallowford Rd, Atlanta, GA 30345"
"$1,187 - 1,945",Studio - 2 Beds,"1040 Huff Rd, Atlanta, GA 30318"
"$1,473 - 2,252",1-2 Beds,"2450 Camellia Ln NE, Atlanta, GA 30324"
"$1,139 - 4,709",1-2 Beds,"3421 Northlake Pky NE, Atlanta, GA 30345"
"$1,419 - 1,772",1-3 Beds,"1212 James Jackson Pky, Atlanta, GA 30318"
"$1,165 - 3,003",1-3 Beds,"2311 Dunwoody Xing, Atlanta, GA 30338"
"$1,595 - 3,592",2-3 Beds,"100 Noble Creek Dr, Atlanta, GA 30327"
"$1,457 - 13,042",1-3 Beds,"3151 Stillhouse Creek Dr, Atlanta, GA 30339"
"$1,120 - 1,185",2-4 Beds,"450 16th St NW, Atlanta, GA 30363"
"$1,390 - 6,372",1-2 Beds,"100 Drexel Pt, Atlanta, GA 30346"
"$1,105 - 1,555",Studio - 1 Bed,"2430 Cheshire Bridge Rd, Atlanta, GA 30324"
"$1,335 - 2,709",Studio - 3 Beds,"349 Decatur St SE, Atlanta, GA 30312"
"$1,146 - 1,999",1-3 Beds,"5900 Suffex Green Ln, Atlanta, GA 30339"
"$1,309 - 3,379",Studio - 3 Beds,"1133 Huff Rd, Atlanta, GA 30318"
"$1,069 - 1,457",1-3 Beds,"600 Greensferry Ave, Atlanta, GA 30314"
"$1,128 - 1,966",1-3 Beds,"5750 Buffington Rd, Atlanta, GA 30349"
"$1,117 - 1,477",1-3 Beds,"2328 Campbellton Rd, Atlanta, GA 30311"
"$1,117 - 1,518",1-3 Beds,"3263 Greenbriar Pky SW, Atlanta, GA 30331"
"$1,041 - 1,386",1-3 Beds,"3223 Greenbriar Pky SW, Atlanta, GA 30331"
"$894 - 1,800",1-3 Beds,"1991 Martin Luther King Jr Dr SW, Atlanta, GA 30314"
"$2,030 - 2,345",3-4 Beds,"4001 Virginia Ln, College Park, GA 30349"
"$1,540 - 3,490",1-2 Beds,"4600 Roswell Rd, Atlanta, GA 30342"
"$1,420 - 2,375",Studio - 3 Beds,"1659 Monroe Dr NE, Atlanta, GA 30324"
"$1,449 - 6,315",1-2 Beds,"4777 Ashford Dunwoody Rd, Atlanta, GA 30338"
"$1,354 - 6,153",1-2 Beds,"880 Glenwood Ave SE, Atlanta, GA 30316"
"$1,339 - 6,038",Studio - 2 Beds,"230 Bill Kennedy Way SE, Atlanta, GA 30316"
"$1,275 - 2,295",1-2 Beds,"5479 NE Glenridge Dr, Atlanta, GA 30342"
"$1,291 - 1,771",1-3 Beds,"565 SW Saint Johns Ave, Atlanta, GA 30315"
"$1,220 - 3,956",1-3 Beds,"3180 Clairmont Rd, Atlanta, GA 30329"
"$1,414 - 4,338",1-3 Beds,"1925 Monroe Dr NE, Atlanta, GA 30324"
"$1,161 - 1,667",1-2 Beds,"717 SW Lee St, Atlanta, GA 30310"
"$1,155 - 6,180",Studio - 3 Beds,"950 Marietta St NW, Atlanta, GA 30318"
"$1,612 - 6,568",Studio - 2 Beds,"915 W Peachtree St NW, Atlanta, GA 30309"
"$1,335 - 3,030",1-2 Beds,"100 Ridgebrook Way, Atlanta, GA 30345"
"$1,601 - 3,513",1 Bed,"3695 Cumberland Blvd, Atlanta, GA 30339"
"$1,245 - 2,748",1-3 Beds,"2124 Gables Dr, Atlanta, GA 30319"
Call for Rent,1-2 Beds,"251 Anderson Ave NW, Atlanta, GA 30314"
Call for Rent,1-2 Beds,"1265 Lakewood Ave SE, Atlanta, GA 30315"
"$959 - 1,894",1-3 Beds,"3378 Greenbriar Pky SW, Atlanta, GA 30331"
"$1,300 - 1,500",3 Beds,"Atlanta, GA 30324"
"$725 - 1,599",Studio - 3 Beds,"3000 Continental Colony Pky, Atlanta, GA 30331"
"$1,284 - 3,327",1-2 Beds,"1900 N Druid Hills Rd NE, Brookhaven, GA 30319"
"$1,225 - 2,065",1-2 Beds,"1600 Tibarron Pky SE, Smyrna, GA 30080"
"$1,050 - 1,550",1-3 Beds,"1900 Delowe Stanton Rd, East Point, GA 30344"
"$954 - 4,004",Studio - 3 Beds,"3200 Desert Dr, East Point, GA 30344"
"$1,620 - 1,830",2 Beds,"1750 Briarwood Rd NE, Atlanta, GA 30329"
"$1,649 - 3,624",Studio - 2 Beds,"235 Pharr Rd NE, Atlanta, GA 30305"
"$1,455 - 2,755",1-2 Beds,"200 Colonial Homes Dr, Atlanta, GA 30309"
"$1,046 - 1,249",1-2 Beds,"1847 Stanton Rd, East Point, GA 30344"
"$1,365 - 1,875",1-2 Beds,"771 Lindbergh Dr NE, Atlanta, GA 30324"
"$1,349",1 Bed,"Atlanta, GA 30324"
"$1,495 - 4,611",1-3 Beds,"1000 Gables Way NE, Atlanta, GA 30329"
"$1,450 - 2,575",1-4 Beds,"2560 New Haven Dr NE, Atlanta, GA 30345"
"$1,516 - 3,675",2-3 Beds,"3450 Evans Rd, Atlanta, GA 30341"
"$1,491 - 2,405",1-3 Beds,"2203 Plaster Rd NE, Atlanta, GA 30345"
"$1,783 - 6,651",1-2 Beds,"6355 Peachtree Dunwoody Rd NE, Atlanta, GA 30328"
"$1,050",1 Bed,"Atlanta, GA 30354"
"$1,199 - 1,499",1-2 Beds,"2035 Memorial Dr SE, Atlanta, GA 30317"
"$1,570 - 5,405",1-3 Beds,"5755 Glenridge Dr, Atlanta, GA 30328"
"$1,532 - 2,920",1-3 Beds,"3505 Windy Ridge Ln SE, Atlanta, GA 30339"
"$1,258 - 2,308",2 Beds,"1225 Fairburn Rd, Atlanta, GA 30331"
"$1,400 - 1,719",1-3 Beds,"751 Fairburn Rd SW, Atlanta, GA 30331"
"$1,350 - 1,778",1-3 Beds,"50 Maner Ter SE, Atlanta, GA 30339"
"$1,850 - 2,500",2-3 Beds,"3028 Clairmont Rd, Atlanta, GA 30329"
Call for Rent,1-3 Beds,"4685 Chamblee Dunwoody Rd, Atlanta, GA 30338"
"$1,495 - 1,995",1 Bed,"1230 Virginia Ave NE, Atlanta, GA 30306"
$950,2 Beds,"2040 Stanton Rd, Atlanta, GA 30344"
"$920 - 1,800",1-2 Beds,"2628 Northeast Expy NE, Atlanta, GA 30345"
"$1,195 - 1,935",1-4 Beds,"120 Piedmont Ave NE, Atlanta, GA 30303"
"$1,100 - 1,500",2-3 Beds,"3222 Kenelworth Dr, Atlanta, GA 30344"
"$1,035 - 1,150",2 Beds,"1250 Donnelly Ave SW, Atlanta, GA 30310"
"$1,061 - 1,451",1-3 Beds,"50 Mount Zion Rd SW, Atlanta, GA 30354"
"$1,125 - 1,450",1-3 Beds,"1991 Delowe Dr SW, Atlanta, GA 30311"
"$840 - 1,099",2 Beds,"1620 Hollywood Rd NW, Atlanta, GA 30318"
"$955 - 1,910",1-5 Beds,"3540 N Camp Creek Pky SW, Atlanta, GA 30331"
"$845 - 1,200",1-3 Beds,"2585 Beeler Dr SW, Atlanta, GA 30315"
"$1,099 - 1,475",1-3 Beds,"3041 Landrum Dr SW, Atlanta, GA 30311"
"$875 - 1,360",1-2 Beds,"2039 Bent Creek Way SW, Atlanta, GA 30311"
"$2,925",1 Bed,"Atlanta, GA 30324"
"$3,001",2 Beds,"Atlanta, GA 30324"
"$2,938",1 Bed,"Atlanta, GA 30324"
"$2,905",2 Beds,"Atlanta, GA 30324"
"$3,200",3 Beds,"Mableton, GA 30126"
"$2,923",2 Beds,"Brookhaven, GA 30319"
"$3,265",1 Bed,"Brookhaven, GA 30319"
