price,rooms,address
"$3,545 /mo","2 Beds, 2 Baths",Condo for Rent
"$1,850/mo","Studio, 1 Bath","857 55th St, Oakland, CA 94608"
"$3,600/mo","2 Beds, 1.5 Baths",House for Rent
"$2,195/mo","1 Bed, 1 Bath","835 35th St, Oakland, CA 94608"
"$4,250/mo","2 Beds, 2.5 Baths",House for Rent
"$1,400/mo","Studio, 1 Bath","645 43rd St, Oakland, CA 94609"
"$2,850/mo","1 Bed, 1 Bath",Apartment for Rent
"$3,700 /mo","3 Beds, 2 Baths","5499 Claremont Ave, Oakland, CA 94618"
"$4,200 /mo","3 Beds, 2 Baths",Apartment for Rent
"$1,800 /mo","1 Bed, 1 Bath","1433 Pullman Wy, Oakland, CA 94607"
"$2,250/mo","2 Beds, 1 Bath",House for Rent
"$1,600 /mo","1 Bed, 1 Bath","736 Wesley Way, Oakland, CA 94610"
"$3,750 /mo","3 Beds, 1.5 Baths",Townhome for Rent
"$1,799/mo","1 Bed, 1 Bath","5129 Miles Ave, Oakland, CA 94618"
"$2,400/mo","1 Bed, 1 Bath",Apartment for Rent
"$2,900 /mo","2 Beds, 1 Bath","989 Franklin St, Oakland, CA 94607"
"$1,995/mo","1 Bed, 1 Bath",Condo for Rent
"$2,000/mo","1 Bed, 1 Bath","628 51st St, Oakland, CA 94609"
"$2,500/mo","2 Beds, 1 Bath",Townhome for Rent
"$2,399/mo","1 Bed, 1 Bath","3524 Foothill Blvd, Oakland, CA 94601"
"$2,275/mo","2 Beds, 1 Bath",Apartment for Rent
"$2,400 /mo","2 Beds, 1 Bath","1 Lakeside Dr, Oakland, CA 94612"
"$3,150/mo","1 Bed, 1 Bath",Condo for Rent
"$2,195/mo","2 Beds, 1 Bath","300 Ashton Ave, Oakland, CA 94603"
"$2,465 /mo","2 Beds, 1 Bath",House for Rent
"$2,325/mo","2 Beds, 1 Bath","964 56th St, Oakland, CA 94608"
"$5,300 /mo","6 Beds, 3 Baths",House for Rent
"$1,980/mo","Studio, 1 Bath","7831 Arthur St, Oakland, CA 94605"
"$2,760/mo","1 Bed, 1 Bath",House for Rent
"$1,750/mo","1 Bed, 1 Bath","836 7th Ave, Oakland, CA 94606"
"$2,470/mo","1 Bed, 1 Bath",Condo for Rent
"$1,795/mo","1 Bed, 1 Bath","240 Athol Ave, Oakland, CA 94606"
"$3,100/mo","2 Beds, 2 Baths",Condo for Rent
"$3,625 /mo","3 Beds, 3.5 Baths","3815 Harrison St, Oakland, CA 94611"
"$4,480/mo","1 Bed, 1 Bath",Apartment for Rent
"$1,525/mo","Studio, 1 Bath","207 Palisade Dr, Oakland, CA 94607"
"$4,995 /mo","5 Beds, 3 Baths",House for Rent
"$4,500 /mo","3 Beds, 1.5 Baths","240 W MacArthur Blvd, Oakland, CA 94611"
"$1,850/mo","2 Beds, 1 Bath",Apartment for Rent
"$2,850 /mo","2 Beds, 1 Bath","840 York St, Oakland, CA 94610"
"$3,000 /mo","2 Beds, 1 Bath",Condo for Rent
"$2,999 /mo","3 Beds, 1 Bath","6022 Telegraph Ave, Oakland, CA 94609"
"$2,900/mo","2 Beds, 1 Bath",House for Rent
"$1,895/mo","1 Bed, 1 Bath","5624 Market St, Oakland, CA 94608"
"$1,990/mo","Studio, 1 Bath",House for Rent
"$1,445 /mo","Studio, 1 Bath","1805 8th Ave, Oakland, CA 94606"
"$2,690/mo","1 Bed, 1 Bath",Apartment for Rent
"$2,325/mo","2 Beds, 1 Bath","930 60th St, Oakland, CA 94608"
"$4,590/mo","1 Bed, 1 Bath",House for Rent
"$3,100 /mo","2 Beds, 2.5 Baths","2206 E 24th St, Oakland, CA 94606"
"$2,200/mo","1 Bed, 1 Bath",House for Rent
"$2,760/mo","1 Bed, 1 Bath","1061 Aileen St, Oakland, CA 94608"
"$3,380/mo","2 Beds, 2 Baths",House for Rent
"$1,995/mo","1 Bed, 1 Bath","8079 Greenridge Dr, Oakland, CA 94605"
"$4,590/mo","1 Bed, 1 Bath",Apartment for Rent
"$1,750/mo","1 Bed, 1 Bath","5499 Claremont Ave, Oakland, CA 94618"
"$1,200 /mo","1 Bed, 1 Bath",Apartment for Rent
"$2,515/mo","2 Beds, 2 Baths","1889 Harrison St, Oakland, CA 94612"
"$1,795/mo","1 Bed, 1 Bath",Apartment for Rent
"$1,595/mo","Studio, 1 Bath","2624 Foothill Blvd, Oakland, CA 94601"
"$1,625/mo","1 Bed, 1 Bath",House for Rent
"$5,290/mo","2 Beds, 2 Baths","447 17th St, Oakland, CA 94612"
"$2,645/mo","3 Beds, 1 Bath",Apartment for Rent
"$1,750/mo","1 Bed, 1 Bath","1173 12th St, Oakland, CA 94607"
"$4,480/mo","1 Bed, 1 Bath",Condo for Rent
"$1,595/mo","Studio, 1 Bath","240 W MacArthur Blvd, Oakland, CA 94611"
"$1,395/mo","1 Bed, 1 Bath",Apartment for Rent
