price,rooms,address
"$1,613 - 2,605",Studio - 2 Beds,"650 S Gaines St, Portland, OR 97239"
"$1,250 - 1,375",1 Bed,"1110 SW Clay St, Portland, OR 97201"
"$925 - 1,208",Studio,"1430 NW Pettygrove St, Portland, OR 97209"
"$1,535 - 3,783",1-3 Beds,"4949 SW Landing Dr, Portland, OR 97239"
"$1,240 - 4,668",Studio - 3 Beds,"1818 SW 4th Ave, Portland, OR 97201"
"$1,453 - 2,793",Studio - 2 Beds,"2020 NE Multnomah St, Portland, OR 97232"
"$1,479 - 5,933",Studio - 2 Beds,"255 NW 10th Ave, Portland, OR 97209"
"$1,299 - 2,906",Studio - 2 Beds,"3956 N Vancouver Ave, Portland, OR 97227"
"$1,529 - 5,575",1-3 Beds,"1510 SW Alder St, Portland, OR 97205"
"$1,250 - 2,720",Studio - 2 Beds,"1315 NW Johnson St, Portland, OR 97209"
"$1,413 - 5,000",Studio - 3 Beds,"1720 SW 4th Ave, Portland, OR 97201"
"$1,950 - 2,150",2 Beds,"1115 SW Market St, Portland, OR 97201"
"$1,069 - 2,485",Studio - 3 Beds,"1717 SW Park Ave, Portland, OR 97201"
"$1,705 - 3,900",1-2 Beds,"900 NW Lovejoy St, Portland, OR 97209"
"$1,455 - 2,195",Studio - 2 Beds,"4940 S Landing Dr, Portland, OR 97239"
"$1,683 - 4,217",Studio - 3 Beds,"2621 NE 7th Ave, Portland, OR 97212"
"$1,350 - 1,785",Studio - 1 Bed,"7428 N Charleston Ave, Portland, OR 97203"
"$1,399 - 2,902",Studio - 2 Beds,"2112 NW Irving St, Portland, OR 97210"
"$1,278 - 1,795",Studio - 1 Bed,"2390 SE Hawthorne Blvd, Portland, OR 97214"
"$1,399 - 1,599",Studio - 1 Bed,"310 SE 12th Ave, Portland, OR 97214"
"$1,900 - 3,000",1-2 Beds,"11740 SW 72nd Ave, Tigard, OR 97223"
"$1,825 - 5,200",Studio - 2 Beds,"1111 W Columbia Way, Vancouver, WA 98660"
"$1,700 - 4,400",Studio - 3 Beds,"500 W Columbia Way, Vancouver, WA 98660"
"$3,250 - 3,300",2 Beds,"111 Parkway Pl, Vancouver, WA 98660"
"$1,699 - 1,950",1-2 Beds,"8376 SW Pfaffle St, Tigard, OR 97223"
"$1,217 - 4,600",1-5 Beds,"1 Jefferson Pky, Lake Oswego, OR 97035"
"$1,656 - 3,217",1-2 Beds,"1447 NW 12th Ave, Portland, OR 97209"
"$1,517 - 3,966",1-2 Beds,"1940 NW Miller Rd, Portland, OR 97229"
"$1,363 - 2,479",Studio - 2 Beds,"1500 SW 12th Ave, Portland, OR 97201"
"$3,037 - 3,129",Studio - 2 Beds,"SW Corbett Ave, Portland, OR 97239"
"$1,483 - 7,313",Studio - 2 Beds,"3309 N Mississippi Ave, Portland, OR 97227"
"$1,705 - 2,690",1-3 Beds,"385 NW Lost Springs Ter, Portland, OR 97229"
"$1,227 - 10,000",Studio - 2 Beds,"1177 SW Market St, Portland, OR 97201"
"$1,361 - 5,971",Studio - 2 Beds,"1630 SE Rural St, Portland, OR 97202"
"$1,328 - 3,873",Studio - 2 Beds,"1314 N Skidmore St, Portland, OR 97217"
"$1,568 - 5,784",Studio - 2 Beds,"1430 NW Hoyt St, Portland, OR 97209"
"$1,485 - 2,605",Studio - 2 Beds,"2004 SW Jefferson St, Portland, OR 97201"
"$1,456 - 5,020",Studio - 2 Beds,"80 NE 14th Ave, Portland, OR 97232"
"$1,625 - 2,695",1-3 Beds,"16107 NW Brugger Rd, Portland, OR 97229"
"$1,515 - 3,115",Studio - 2 Beds,"677 S Lowell St, Portland, OR 97239"
"$1,636 - 6,087",Studio - 2 Beds,"1161 NW Overton St, Portland, OR 97209"
"$1,858 - 2,445",1-3 Beds,"16320 NW Canton St, Portland, OR 97229"
"$1,300 - 2,047",1-2 Beds,"301 SW Lincoln St, Portland, OR 97201"
"$1,015",Studio,"5605 SE Milwaukie Ave, Portland, OR 97202"
"$1,233 - 4,193",Studio - 2 Beds,"1313 E Burnside St, Portland, OR 97214"
"$1,222 - 1,540",1-3 Beds,"224 SE 188th Ave, Portland, OR 97233"
"$1,197 - 2,108",Studio - 2 Beds,"1976 NW Pettygrove St, Portland, OR 97209"
"$1,338 - 2,709",1-3 Beds,"20121 SE Stark St, Portland, OR 97233"
"$1,095 - 1,795",Studio - 2 Beds,"4775 NE 107th Ave, Portland, OR 97220"
"$1,451 - 2,190",1-2 Beds,"1250 E Burnside St, Portland, OR 97214"
"$1,550 - 2,050",2-3 Beds,"3323 SW Multnomah Blvd, Portland, OR 97219"
"$1,250 - 1,450",Studio,"1617-1625 NE Alberta St, Portland, OR 97211"
"$1,299 - 1,550",1 Bed,"4707 SE Hawthorne Blvd, Portland, OR 97215"
"$1,300 - 1,990",Studio - 2 Beds,"485 SE 14th Ave, Portland, OR 97214"
"$1,600 - 2,050",1-2 Beds,"910 N Harbour Dr, Portland, OR 97217"
"$1,250 - 1,350",Studio,"5510 N Denver Ave, Portland, OR 97217"
"$1,100",1 Bed,"1025 SW 11th Ave, Portland, OR 97205"
"$1,199 - 1,375",Studio - 1 Bed,"5881 N Montana Ave, Portland, OR 97217"
"$1,365 - 1,582",Studio - 2 Beds,"1650 SE Tacoma St, Portland, OR 97202"
"$1,695",2 Beds,"4780 SE Milwaukie Ave, Portland, OR 97202"
"$1,180 - 2,563",Studio - 2 Beds,"905 N Marine Dr, Portland, OR 97217"
"$1,495 - 3,999",Studio - 1 Bed,"555 NW Park Ave, Portland, OR 97209"
"$1,250 - 1,625",1-3 Beds,"9408 SW Allen Rd, Portland, OR 97223"
"$1,257 - 2,265",Studio - 2 Beds,"1425 NE 7th Ave, Portland, OR 97232"
"$1,600 - 3,748",1-3 Beds,"8640 SE Causey Ave, Portland, OR 97086"
"$1,202 - 1,509",Studio - 2 Beds,"620 NE 20th Ave, Portland, OR 97232"
"$1,089 - 1,375",Studio - 1 Bed,"3755 N Williams Ave, Portland, OR 97227"
"$1,420 - 2,314",Studio - 2 Beds,"245 SW Lincoln St, Portland, OR 97201"
"$1,425 - 2,940",Studio - 2 Beds,"2323 NW Savier St, Portland, OR 97210"
"$1,642 - 4,764",Studio - 2 Beds,"1221 NW Marshall St, Portland, OR 97209"
"$1,367",Studio - 2 Beds,"4419-4439 NE Fremont St, Portland, OR 97213"
"$1,245 - 1,564",Studio - 2 Beds,"1510 N Sumner St, Portland, OR 97217"
"$1,467",Studio - 2 Beds,"7711 SW Capitol Hwy, Portland, OR 97219"
"$1,095 - 1,595",1-2 Beds,"1880 SW 5th Ave, Portland, OR 97201"
"$1,086 - 2,049",Studio - 2 Beds,"2034 NE 40th Ave, Portland, OR 97212"
"$1,281 - 3,651",Studio - 2 Beds,"909 SE 12th Ave, Portland, OR 97214"
"$1,355 - 1,525",1 Bed,"5780 N Greeley Ave, Portland, OR 97217"
Call for Rent,Studio - 2 Beds,"107 N Cook St, Portland, OR 97227"
"$1,184 - 1,940",Studio - 2 Beds,"6015 N Interstate Ave, Portland, OR 97217"
"$1,365 - 7,433",Studio - 2 Beds,"1755 NW Kearney St, Portland, OR 97209"
"$1,522 - 3,612",1-3 Beds,"7900 SE Luther Rd, Portland, OR 97206"
"$1,150",1 Bed,"303 SE 126th Ave, Portland, OR 97233"
"$1,790 - 3,271",Studio - 2 Beds,"535 NW 11th Ave, Portland, OR 97209"
"$1,509 - 3,224",Studio - 2 Beds,"2222 NW Raleigh St, Portland, OR 97210"
"$1,194 - 2,417",Studio - 2 Beds,"1231 NE Martin Luther King Jr Blvd, Portland, OR 97232"
"$1,145 - 1,200",Studio,"730 SW St Clair Ave, Portland, OR 97205"
"$1,299 - 2,295",Studio - 2 Beds,"8150 SE 23rd Ave, Portland, OR 97202"
"$1,695",2-3 Beds,"10267-10275 SE 66th Ave, Portland, OR 97222"
"$1,165 - 2,545",Studio - 2 Beds,"1701 SW Columbia St, Portland, OR 97201"
"$1,431 - 5,220",Studio - 2 Beds,"685 SE Belmont St, Portland, OR 97214"
"$1,225 - 1,725",Studio - 1 Bed,"6331 SW Canyon Ct, Portland, OR 97221"
"$1,180 - 2,160",1-3 Beds,"7600 SW Oleson Rd, Portland, OR 97223"
"$1,047 - 1,499",Studio - 1 Bed,"333 NE 146th Ave, Portland, OR 97230"
"$1,500",2 Beds,"19025 SE Yamhill St, Portland, OR 97233"
"$1,313 - 2,367",Studio - 3 Beds,"18700 Rock Creek Cir, Portland, OR 97229"
"$1,650",1 Bed,"3700-3703 N Williams Ave, Portland, OR 97227"
"$1,045 - 1,195",Studio - 1 Bed,"3912 N Vancouver Ave, Portland, OR 97227"
"$1,055 - 2,055",Studio - 3 Beds,"950 SW 21st Ave, Portland, OR 97205"
"$1,000 - 1,525",Studio - 2 Beds,"3010-3106 SW 10th Ave, Portland, OR 97239"
"$1,395 - 1,895",2-3 Beds,"13000 NW Cornell Rd, Portland, OR 97229"
"$1,934",Studio,"Portland, OR 97202"
"$2,604",Studio,"Portland, OR 97214"
"$1,949",Studio,"Portland, OR 97217"
"$2,500",Studio,"Portland, OR 97210"
"$2,090",1 Bed,"Portland, OR 97202"
"$2,308",1 Bed,"Portland, OR 97239"
"$2,280",1 Bed,"Portland, OR 97239"
"$2,546",1 Bed,"Portland, OR 97239"
"$2,130",1 Bed,"Portland, OR 97209"
"$2,244",1 Bed,"Portland, OR 97209"
$660 /mo,"1 Bed, 1 Bath","17675 SE Pine St, Portland, OR 97233"
"$2,295 /mo","3 Beds, 1 Bath","17675 SE Pine St, Portland, OR 97233"
"$1,690/mo","1 Bed, 1 Bath","680 NW 18th Ave, Portland, OR 97209"
"$1,450/mo","1 Bed, 1 Bath","680 NW 18th Ave, Portland, OR 97209"
"$2,925 /mo","3 Beds, 2 Baths","5419 SE Woodstock Blvd, Portland, OR 97206"
"$2,400 /mo","3 Beds, 2.5 Baths","5419 SE Woodstock Blvd, Portland, OR 97206"
"$1,680 /mo","1 Bed, 1 Bath","3014 SE 8th Ave, Portland, OR 97202"
"$2,550 /mo","3 Beds, 1 Bath","3014 SE 8th Ave, Portland, OR 97202"
$950 /mo,"1 Bed, 1 Bath","10735 SW 69th Ave, Tigard, OR 97223"
$800/mo,"1 Bed, 1 Bath","10735 SW 69th Ave, Tigard, OR 97223"
"$2,995 /mo","3 Beds, 1 Bath","13301 SW 72nd Ave, Tigard, OR 97223"
"$1,450/mo","2 Beds, 2 Baths","13301 SW 72nd Ave, Tigard, OR 97223"
"$2,591/mo","Studio, 1 Bath","608 Washington St, Vancouver, WA 98660"
"$2,989/mo","1 Bed, 1 Bath","608 Washington St, Vancouver, WA 98660"
"$2,404/mo","1 Bed, 1 Bath","8810 SE Otty Rd, Happy Valley, OR 97086"
"$1,175/mo","Studio, 1 Bath","8810 SE Otty Rd, Happy Valley, OR 97086"
$900 /mo,"1 Bed, 1 Bath","704 SW Broadway Dr, Portland, OR 97201"
"$2,000 /mo","1 Bed, 1 Bath",House for Rent
"$2,342/mo","Studio, 1 Bath","3332 SE 157th Ave, Portland, OR 97236"
"$2,563/mo","Studio, 1 Bath",House for Rent
$550/mo,"1 Bed, 1 Bath","803 NE Jessup St, Portland, OR 97211"
"$2,960/mo","2 Beds, 2 Baths",Apartment for Rent
$900 /mo,"1 Bed, 1 Bath","1723 NE Thompson St, Portland, OR 97212"
"$2,244/mo","Studio, 1 Bath",Apartment for Rent
"$2,880/mo","2 Beds, 2 Baths","7913 N Dana Ave, Portland, OR 97203"
$900 /mo,"1 Bed, 1 Bath",House for Rent
"$1,747/mo","Studio, 1 Bath","3048 SE 131st Ave, Portland, OR 97236"
"$3,056/mo","2 Beds, 2 Baths",House for Rent
"$2,324/mo","1 Bed, 1 Bath","3713 NE 15th Ave, Portland, OR 97212"
"$1,770/mo","Studio, 1 Bath",House for Rent
"$2,245/mo","Studio, 1 Bath","6825 NE Rodney Ave, Portland, OR 97211"
"$1,826/mo","Studio, 1 Bath",House for Rent
"$2,846/mo","1 Bed, 1 Bath","2222 NW Raleigh St, Portland, OR 97210"
"$2,193/mo","1 Bed, 1 Bath",Apartment for Rent
"$4,465/mo","2 Beds, 2 Baths","4780 SE Milwaukie Ave, Portland, OR 97202"
"$3,050 /mo","4 Beds, 3 Baths",Apartment for Rent
"$1,550/mo","1 Bed, 1 Bath","5 SE Martin Luther King Jr Blvd, Portland, OR 97214"
"$1,350 /mo","1 Bed, 1 Bath",Apartment for Rent
"$2,197/mo","1 Bed, 1 Bath","13179 SW 64th Ave, Portland, OR 97219"
$650/mo,"1 Bed, 1 Bath",House for Rent
$785 /mo,"1 Bed, 1 Bath","3425 SE Gladstone St, Portland, OR 97202"
$670 /mo,"1 Bed, 1 Bath",Apartment for Rent
$740 /mo,"1 Bed, 1 Bath","3344 NE 144th Ave, Portland, OR 97230"
$720 /mo,"1 Bed, 1 Bath",House for Rent
$670 /mo,"1 Bed, 1 Bath","1206 SE Ankeny St, Portland, OR 97214"
$790 /mo,"1 Bed, 1 Bath",Apartment for Rent
$680/mo,"1 Bed, 1 Bath","1364 N Blandena St, Portland, OR 97217"
$640 /mo,"1 Bed, 1 Bath",Townhome for Rent
$615 /mo,"1 Bed, 1 Bath","2371 SW Montgomery Dr, Portland, OR 97201"
$750 /mo,"1 Bed, 1 Bath",House for Rent
$735/mo,"1 Bed, 1 Bath","6914 NE Grand Ave, Portland, OR 97211"
$660 /mo,"1 Bed, 1 Bath",House for Rent
$725 /mo,"1 Bed, 1 Bath","5418 NE 25th Ave, Portland, OR 97211"
$655 /mo,"1 Bed, 1 Bath",House for Rent
$775 /mo,"1 Bed, 1 Bath","4803 NE Cleveland Ave, Portland, OR 97211"
"$3,482 /mo","4 Beds, 2 Baths",House for Rent
"$1,999 /mo","3 Beds, 3 Baths","2043 NW Johnson St, Portland, OR 97209"
"$1,801/mo","Studio, 1 Bath",House for Rent
"$1,550/mo","1 Bed, 1 Bath","4745 NE 15th Ave, Portland, OR 97211"
"$2,050/mo","2 Beds, 1 Bath",House for Rent
"$3,100 /mo","4 Beds, 2.5 Baths","4058 SE Holgate Blvd, Portland, OR 97202"
"$5,190/mo","5 Beds, 2.5 Baths",Condo for Rent
"$2,295/mo","1 Bed, 1 Bath","5324 N Maryland Ave, Portland, OR 97217"
"$2,800 /mo","4 Beds, 2 Baths",House for Rent
"$8,181 /mo","5 Beds, 4.5 Baths","7325 NE Mallory Ave, Portland, OR 97211"
"$3,825 /mo","4 Beds, 3.5 Baths",House for Rent
"$3,750/mo","2 Beds, 2 Baths","8912 NE Russell St, Portland, OR 97220"
"$2,350/mo","1 Bed, 1 Bath",House for Rent
"$1,675/mo","1 Bed, 1 Bath","5515 SE 18th Ave, Portland, OR 97202"
"$1,600/mo","2 Beds, 1 Bath",Townhome for Rent
"$1,250 - 1,950/mo","1-3 Beds, 1-2 Baths","6389 N Commercial Ave, Portland, OR 97217"
"$1,400/mo","2 Beds, 1 Bath",House for Rent
"$1,499 /mo","Studio, 1 Bath","7321 NE 8th Ave, Portland, OR 97211"
"$1,700 - 2,800/mo","1-2 Beds, 1-2.5 Baths",House for Rent
"$2,900/mo","2 Beds, 2.5 Baths","2836 NE Killingsworth St, Portland, OR 97211"
"$1,150/mo","1 Bed, 1 Bath",Townhome for Rent
"$2,925 /mo","3 Beds, 1.5 Baths","2834 NE Killingsworth St, Portland, OR 97211"
"$2,299/mo","2 Beds, 2.5 Baths",Condo for Rent
"$4,500 /mo","4 Beds, 2.5 Baths","555 N Simpson St, Portland, OR 97217"
"$3,400 /mo","3 Beds, 2 Baths",Apartment for Rent
$225/mo,"Studio, 0.5 Baths","12650 SW Park Way, Portland, OR 97225"
"$2,500 /mo","2 Beds, 2 Baths",House for Rent
"$1,650/mo","1 Bed, 1 Bath","5101 SW Mitchell St, Portland, OR 97221"
"$3,150 /mo","3 Beds, 1 Bath",Townhome for Rent
"$1,850/mo","2 Beds, 1 Bath","2824 SE 18th Ave, Portland, OR 97202"
"$2,480/mo","2 Beds, 1 Bath",House for Rent
"$2,350/mo","2 Beds, 1.5 Baths","12003 SE Flavel St, Portland, OR 97266"
"$2,895 /mo","2 Beds, 1 Bath",House for Rent
"$2,750 /mo","3 Beds, 1 Bath","2122 SE Belmont, Portland, OR 97214"
"$2,350/mo","1 Bed, 1 Bath",Apartment for Rent
"$1,550/mo","1 Bed, 1 Bath","9325 N Tioga Ave, Portland, OR 97203"
"$2,000/mo","1 Bed, 1 Bath",House for Rent
"$1,475/mo","1 Bed, 1 Bath","327 Northwest Park Avenue, Portland, OR 97209"
"$1,325/mo","1 Bed, 1 Bath",Apartment for Rent
"$3,400 /mo","5 Beds, 2 Baths","2351 SE 51st Ave, Portland, OR 97215"
"$1,950/mo","1 Bed, 1 Bath",House for Rent
"$1,500/mo","1 Bed, 1 Bath","4530 NE 74th Ave, Portland, OR 97218"
"$2,950/mo","1 Bed, 2 Baths",Apartment for Rent
"$1,975/mo","1 Bed, 1 Bath","5531 S Kelly Ave, Portland, OR 97239"
"$3,500/mo","2 Beds, 2 Baths",Townhome for Rent
"$2,500 /mo","2 Beds, 1 Bath","1804 NE 24th Ave, Portland, OR 97212"
"$2,150/mo","1 Bed, 1 Bath",Apartment for Rent
"$1,625 /mo","1 Bed, 1 Bath","304 NE 45th Ave, Portland, OR 97213"
"$1,749/mo","2 Beds, 1 Bath",House for Rent
"$1,500/mo","2 Beds, 1 Bath","6205 NE 30th Ave, Portland, OR 97211"
"$1,985/mo","2 Beds, 1 Bath",House for Rent
"$1,999/mo","2 Beds, 1 Bath","821 SW Green Ave, Portland, OR 97205"
"$4,500 /mo","3 Beds, 1 Bath",Apartment for Rent
"$3,350/mo","4 Beds, 2 Baths","6117 SE Steele St, Portland, OR 97206"
"$1,200 /mo","1 Bed, 1 Bath",Townhome for Rent
"$1,850 /mo","2 Beds, 1 Bath","1221 SW 10th Ave, Portland, OR 97205"
"$1,595/mo","1 Bed, 1 Bath",Apartment for Rent
"$2,900 /mo","2 Beds, 1 Bath","6920 NE 27th Ave, Portland, OR 97211"
"$2,500/mo","2 Beds, 1 Bath",House for Rent
"$1,900/mo","Studio, 1 Bath","3839 SW Marigold St, Portland, OR 97219"
"$2,000 /mo","2 Beds, 1 Bath",Apartment for Rent
"$2,000 /mo","2 Beds, 1 Bath","1266 SE 47th Ave, Portland, OR 97215"
"$3,600/mo","4 Beds, 2 Baths",Apartment for Rent
"$2,990 /mo","3 Beds, 2.5 Baths","949 NE Hazelfern Pl, Portland, OR 97232"
"$1,595 /mo","2 Beds, 1 Bath",House for Rent
"$3,900 /mo","4 Beds, 2 Baths","2329 SE 51st Ave, Portland, OR 97215"
"$2,150/mo","3 Beds, 1 Bath",House for Rent
"$2,950/mo","3 Beds, 2.5 Baths","2166 NE Schuyler St, Portland, OR 97212"
"$2,500 /mo","3 Beds, 1 Bath",Apartment for Rent
"$2,500/mo","3 Beds, 1 Bath","5764 NE Garfield Ave, Portland, OR 97211"
"$3,575/mo","3 Beds, 2.5 Baths",House for Rent
"$1,660/mo","1 Bed, 1 Bath","6200 NE 29th Ave, Portland, OR 97211"
"$9,500 /mo","5 Beds, 3 Baths",House for Rent
"$2,500 /mo","3 Beds, 1 Bath","5529 SE 68th Ave, Portland, OR 97206"
"$1,900/mo","2 Beds, 1 Bath",House for Rent
"$3,495 /mo","4 Beds, 3 Baths","3907 N Juneau St, Portland, OR 97217"
"$1,395/mo","1 Bed, 1 Bath",Townhome for Rent
"$3,185/mo","1 Bed, 1 Bath","5959 SE Woodstock Blvd, Portland, OR 97206"
"$1,095/mo","Studio, 1 Bath",Townhome for Rent
"$2,450/mo","2 Beds, 1 Bath","1144 SE 85th Ave, Portland, OR 97216"
"$1,875/mo","1 Bed, 2 Baths",House for Rent
"$1,500/mo","1 Bed, 1 Bath","2530 SW Huber St, Portland, OR 97219"
"$1,495/mo","2 Beds, 1 Bath",Apartment for Rent
"$3,490/mo","2 Beds, 2 Baths","186 NE Stanton St, Portland, OR 97212"
"$2,000/mo","1 Bed, 1 Bath",Townhome for Rent
"$1,895/mo","2 Beds, 1 Bath","4857 NE 13th Ave, Portland, OR 97211"
"$1,825 /mo","1 Bed, 1 Bath",Apartment for Rent
"$1,095/mo","Studio, 1 Bath","3803 SE Carlton St, Portland, OR 97202"
"$2,095 /mo","1 Bed, 1 Bath",House for Rent
"$3,995/mo","3 Beds, 2 Baths","5258 NE 47th Ave, Portland, OR 97218"
"$3,399 /mo","4 Beds, 2.5 Baths",House for Rent
