price,rooms,address
"$1,555/mo","Studio, 1 Bath",Condo for Rent
"$1,230 /mo","2 Beds, 1 Bath","2071 Roblyn Ave, Saint Paul, MN 55104"
"$3,295 /mo","5 Beds, 3 Baths",House for Rent
"$1,950/mo","4 Beds, 1 Bath","1910 Noble Dr, Golden Valley, MN 55422"
"$1,675/mo","2 Beds, 1 Bath",House for Rent
$935/mo,"Studio, 1 Bath","2513 Fremont Ave N, Minneapolis, MN 55411"
"$1,150/mo","1 Bed, 1 Bath",Apartment for Rent
"$1,085/mo","1 Bed, 1 Bath","1107 W 24th St, Minneapolis, MN 55405"
"$1,995/mo","3 Beds, 1 Bath",Apartment for Rent
"$2,500/mo","2 Beds, 1 Bath","2707 Humboldt Ave S, Minneapolis, MN 55408"
"$1,400/mo","2 Beds, 1 Bath",Apartment for Rent
"$1,450/mo","1 Bed, 1 Bath","1523 W Lake St, Minneapolis, MN 55408"
"$1,360/mo","1 Bed, 1 Bath",Apartment for Rent
"$1,400/mo","2 Beds, 1 Bath","2616 Harriet Ave, Minneapolis, MN 55408"
"$1,495/mo","2 Beds, 1 Bath",Condo for Rent
"$1,850/mo","2 Beds, 1 Bath","4242 S 15th Ave, Minneapolis, MN 55407"
"$1,950/mo","2 Beds, 1 Bath",Apartment for Rent
"$1,950/mo","3 Beds, 1 Bath","303 Ridgewood Ave, Minneapolis, MN 55403"
"$1,049/mo","1 Bed, 1 Bath",Townhome for Rent
"$1,800/mo","3 Beds, 2 Baths","117 Mississippi Pl, Minneapolis, MN 55432"
"$2,700/mo","3 Beds, 1 Bath",Apartment for Rent
"$2,999/mo","6 Beds, 2 Baths","2150 Ridge Dr, Minneapolis, MN 55416"
"$2,200/mo","4 Beds, 2 Baths",Condo for Rent
"$1,950/mo","2 Beds, 2 Baths","3615 18th Ave S, Minneapolis, MN 55407"
"$2,350 /mo","4 Beds, 2 Baths",Apartment for Rent
"$2,500 /mo","3 Beds, 1.5 Baths","3536 S 5th Ave, Minneapolis, MN 55408"
"$1,620/mo","2 Beds, 1 Bath",Apartment for Rent
"$1,600/mo","2 Beds, 1 Bath","3306 Humboldt Ave S, Minneapolis, MN 55408"
"$1,550/mo","2 Beds, 1 Bath",Apartment for Rent
"$1,700/mo","2 Beds, 1 Bath","2714 Johnson St NE, Minneapolis, MN 55418"
"$2,750 /mo","5 Beds, 2 Baths",Apartment for Rent
"$1,375 /mo","2 Beds, 1 Bath","2419 1st Ave S, Minneapolis, MN 55404"
"$2,400 /mo","3 Beds, 2 Baths",Townhome for Rent
"$1,400/mo","2 Beds, 1 Bath","2631 Bryant Ave So., Minneapolis, MN 55408"
"$1,750/mo","3 Beds, 1 Bath",Apartment for Rent
"$2,100/mo","3 Beds, 1 Bath","1901 Stevens Ave, Minneapolis, MN 55403"
"$3,150/mo","2 Beds, 2 Baths",Condo for Rent
"$2,800/mo","3 Beds, 2 Baths","861 Weeks Ave SE, Minneapolis, MN 55414"
"$1,200/mo","1 Bed, 1 Bath",Townhome for Rent
"$1,600/mo","1 Bed, 1 Bath","4532 Garfield Ave, Minneapolis, MN 55419"
"$1,550/mo","1 Bed, 1 Bath",Apartment for Rent
"$1,850 /mo","2 Beds, 1 Bath","601 N 26th Ave, Minneapolis, MN 55411"
$725 /mo,"1 Bed, 1 Bath",House for Rent
"$1,650/mo","2 Beds, 1 Bath","1718 Buchanan St NE, Minneapolis, MN 55413"
"$1,050/mo","1 Bed, 1 Bath",House for Rent
"$1,650/mo","3 Beds, 1 Bath","5744 16th Ave S, Minneapolis, MN 55417"
"$1,695 /mo","2 Beds, 1 Bath",Townhome for Rent
"$2,395 /mo","3 Beds, 2 Baths","812 W 35th St, Minneapolis, MN 55408"
"$1,995/mo","2 Beds, 2 Baths",Apartment for Rent
"$1,135/mo","1 Bed, 1 Bath","3151 Aldrich Avenue South, Minneapolis, MN 55408"
"$2,199/mo","3 Beds, 1 Bath",Apartment for Rent
"$1,975/mo","3 Beds, 2 Baths","3501 Cedar Ave S, Minneapolis, MN 55407"
"$1,898/mo","2 Beds, 1.5 Baths",House for Rent
"$1,500/mo","2 Beds, 1 Bath","515 W 22nd St, Minneapolis, MN 55405"
"$2,695/mo","2 Beds, 1.5 Baths",House for Rent
"$1,575/mo","3 Beds, 1 Bath","2429 Mendelssohn Ln, Minneapolis, MN 55427"
"$2,395 /mo","3 Beds, 2 Baths",Townhome for Rent
"$2,400 /mo","3 Beds, 2 Baths","121 Washington Ave S, Minneapolis, MN 55401"
"$1,500 /mo","3 Beds, 1 Bath",Condo for Rent
"$2,000 /mo","3 Beds, 1 Bath","1701 Taylor St NE, Minneapolis, MN 55413"
"$3,500/mo","5 Beds, 3 Baths",Apartment for Rent
