price,rooms,address
"$1,785 /mo","3 Beds, 2.5 Baths",House for Rent
"$1,865 /mo","5 Beds, 2 Baths","114 Ericson Rd, Memphis, TN 38018"
"$1,725 /mo","4 Beds, 2.5 Baths",House for Rent
"$1,350 /mo","3 Beds, 2 Baths","6556 Rocky Park Dr, Memphis, TN 38141"
"$2,205 /mo","5 Beds, 3 Baths",House for Rent
"$1,450 /mo","3 Beds, 2 Baths","3380 Brookmeade St, Memphis, TN 38127"
"$1,475 /mo","3 Beds, 1 Bath",House for Rent
"$2,100 /mo","3 Beds, 2 Baths","8141 Walnut Valley Cove, Memphis, TN 38018"
"$1,630 /mo","3 Beds, 2 Baths",House for Rent
"$1,740 /mo","4 Beds, 2 Baths","5191 Kingswood Cove, Memphis, TN 38134"
"$2,325 /mo","4 Beds, 2.5 Baths",House for Rent
"$2,295 /mo","4 Beds, 2.5 Baths","4600 Stage Rd, Memphis, TN 38128"
"$2,295 /mo","4 Beds, 2.5 Baths",House for Rent
"$4,500 /mo","3 Beds, 3 Baths","2446 Verdun St, Memphis, TN 38114"
$900 /mo,"2 Beds, 1 Bath",House for Rent
$950 /mo,"3 Beds, 1 Bath","8441 Woolrich Dr, Memphis, TN 38016"
"$1,645 /mo","3 Beds, 2.5 Baths",House for Rent
$950 /mo,"3 Beds, 1 Bath","6684 Elmore Rd, Memphis, TN 38134"
"$1,185 /mo","3 Beds, 2 Baths",House for Rent
"$1,880 /mo","3 Beds, 2 Baths","1569 Marcia Rd, Memphis, TN 38117"
"$1,975 /mo","3 Beds, 2 Baths",House for Rent
"$1,480 /mo","3 Beds, 2 Baths","3470 Stone Chase Cove, Memphis, TN 38135"
"$1,330 /mo","2 Beds, 1.5 Baths",House for Rent
"$1,490 /mo","3 Beds, 2 Baths","7339 Eggleston Rd, Memphis, TN 38125"
"$1,550 /mo","3 Beds, 2 Baths",House for Rent
"$1,625 /mo","3 Beds, 2 Baths","5934 Macinness Dr, Memphis, TN 38119"
"$2,700 /mo","3 Beds, 3.5 Baths",House for Rent
"$1,625 /mo","3 Beds, 2 Baths","7258 N Old Farm Rd, Memphis, TN 38125"
"$1,740 /mo","3 Beds, 2 Baths",House for Rent
"$1,950 /mo","4 Beds, 2 Baths","5012 Horizon Cove, Memphis, TN 38125"
"$1,582 /mo","3 Beds, 1.5 Baths",House for Rent
"$1,660 /mo","3 Beds, 2 Baths","4815 Beaconfield Cove, Memphis, TN 38141"
"$2,605 /mo","4 Beds, 2 Baths",House for Rent
"$1,090 /mo","3 Beds, 1 Bath","3996 Mountain Terrace St, Memphis, TN 38127"
"$1,615 /mo","4 Beds, 2 Baths",House for Rent
"$1,645 /mo","3 Beds, 2 Baths","3385 Reynard Rd, Memphis, TN 38128"
"$2,160 /mo","4 Beds, 2.5 Baths",House for Rent
"$1,240 /mo","3 Beds, 1 Bath","6820 Rockingham Rd, Memphis, TN 38141"
