city,address,price,rooms,bathrooms,sqft
"Woodbridge, VA","2264 York Dr Woodbridge, VA 22191 ",1775,1,1,757
"Woodbridge, VA","2264 York Dr Woodbridge, VA 22191 ",4841,2,2,1218
"Woodbridge, VA","15200 Leicestershire St Woodbridge, VA 22191 ",1866,1,1,777
"Woodbridge, VA","15200 Leicestershire St Woodbridge, VA 22191 ",4326,2,2,1719
"Woodbridge, VA","15200 Leicestershire St Woodbridge, VA 22191 ",4326,3,2,1719
"Woodbridge, VA","2940 Shumard Oak Dr Woodbridge, VA 22191 ",1820,1,1,665
"Woodbridge, VA","2940 Shumard Oak Dr Woodbridge, VA 22191 ",2799,2,2,1449
"Woodbridge, VA","2940 Shumard Oak Dr Woodbridge, VA 22191 ",2799,3,2,1449
"Woodbridge, VA","2760 Green Ash Loop Woodbridge, VA 22192 ",1967,1,1,691
"Woodbridge, VA","2760 Green Ash Loop Woodbridge, VA 22192 ",2513,2,2,1140
"Woodbridge, VA","2170 Sentry Falls Way Woodbridge, VA 22192 ",1668,1,1,653
"Woodbridge, VA","2170 Sentry Falls Way Woodbridge, VA 22192 ",2387,2,2,1023
"Woodbridge, VA","2300 Vantage Dr Woodbridge, VA 22191 ",1810,1,1,638
"Woodbridge, VA","2300 Vantage Dr Woodbridge, VA 22191 ",3331,2,2,1309
"Woodbridge, VA","2701 Neabsco Common Plz Woodbridge, VA 22191 ",1979,1,1,738
"Woodbridge, VA","2701 Neabsco Common Plz Woodbridge, VA 22191 ",6088,2,2,1358
"Woodbridge, VA","2701 Neabsco Common Plz Woodbridge, VA 22191 ",6088,3,2,1358
"Woodbridge, VA","1723 Long Shadows Ct Woodbridge, VA 22192 ",1646,1,1,685
"Woodbridge, VA","1723 Long Shadows Ct Woodbridge, VA 22192 ",2719,2,2,1038
"Woodbridge, VA","13175 Marina Way Woodbridge, VA 22191 ",1666,1,1,722
"Woodbridge, VA","13175 Marina Way Woodbridge, VA 22191 ",3429,2,2,1382
"Woodbridge, VA","13175 Marina Way Woodbridge, VA 22191 ",3429,3,2,1382
"Woodbridge, VA","1000 Annapolis Way Woodbridge, VA 22191 ",1825,1,1,592
"Woodbridge, VA","1000 Annapolis Way Woodbridge, VA 22191 ",5335,2,2,1592
"Woodbridge, VA","1000 Annapolis Way Woodbridge, VA 22191 ",5335,3,2,1592
"Woodbridge, VA","14321 Wrangler Ln Woodbridge, VA 22193 ",1366,0,1,474
"Woodbridge, VA","14321 Wrangler Ln Woodbridge, VA 22193 ",2229,1,2,968
"Woodbridge, VA","14321 Wrangler Ln Woodbridge, VA 22193 ",2229,2,2,968
"Woodbridge, VA","12525 Gordon Blvd Woodbridge, VA 22192 ",1419,0,1,323
"Woodbridge, VA","12525 Gordon Blvd Woodbridge, VA 22192 ",2079,1,1,817
"Woodbridge, VA","12525 Gordon Blvd Woodbridge, VA 22192 ",2079,2,1,817
"Woodbridge, VA","1905 Stevens Rd Woodbridge, VA 22191 ",1410,1,1,710
"Woodbridge, VA","1905 Stevens Rd Woodbridge, VA 22191 ",1850,2,1.5,1200
"Woodbridge, VA","1905 Stevens Rd Woodbridge, VA 22191 ",1850,3,1.5,1200
"Woodbridge, VA","1905 Stevens Rd Woodbridge, VA 22191 ",1850,4,1.5,1200
"Woodbridge, VA","14701 River Walk Way Woodbridge, VA 22191 ",2120,0,1,595
"Woodbridge, VA","14701 River Walk Way Woodbridge, VA 22191 ",5143,1,2,1292
"Woodbridge, VA","14701 River Walk Way Woodbridge, VA 22191 ",5143,2,2,1292
"Woodbridge, VA","14701 River Walk Way Woodbridge, VA 22191 ",5143,3,2,1292
"Woodbridge, VA","15001 Potomac Heights Pl Woodbridge, VA 22191 ",1766,1,1,683
"Woodbridge, VA","15001 Potomac Heights Pl Woodbridge, VA 22191 ",3305,2,2,1125
"Woodbridge, VA","1400 Eisenhower Cir Woodbridge, VA 22191 ",1826,2,1,896
"Woodbridge, VA","1400 Eisenhower Cir Woodbridge, VA 22191 ",2823,3,2,1435
"Woodbridge, VA","1400 Eisenhower Cir Woodbridge, VA 22191 ",2823,4,2,1435
"Woodbridge, VA","13940 Longwood Manor Ct Woodbridge, VA 22191 ",1785,1,1,687
"Woodbridge, VA","13940 Longwood Manor Ct Woodbridge, VA 22191 ",1990,2,2,956
"Woodbridge, VA","3216 Bluff View Ct Woodbridge, VA 22192 ",1770,1,1,703
"Woodbridge, VA","3216 Bluff View Ct Woodbridge, VA 22192 ",2385,2,2,944
"Woodbridge, VA","14110 Big Crest Ln Woodbridge, VA 22191 ",1579,1,1,627
"Woodbridge, VA","14110 Big Crest Ln Woodbridge, VA 22191 ",3817,2,2,1294
"Woodbridge, VA","14110 Big Crest Ln Woodbridge, VA 22191 ",3817,3,2,1294
"Woodbridge, VA","12280 Creekview Cir Woodbridge, VA 22192 ",1593,0,1,588
"Woodbridge, VA","12280 Creekview Cir Woodbridge, VA 22192 ",2210,1,2,1400
"Woodbridge, VA","12280 Creekview Cir Woodbridge, VA 22192 ",2210,2,2,1400
"Woodbridge, VA","12280 Creekview Cir Woodbridge, VA 22192 ",2210,3,2,1400
"Woodbridge, VA","2810 Woodmark Dr Woodbridge, VA 22191 ",1577,1,1,760
"Woodbridge, VA","2810 Woodmark Dr Woodbridge, VA 22191 ",2169,2,1.5,1072
"Woodbridge, VA","2810 Woodmark Dr Woodbridge, VA 22191 ",2169,3,1.5,1072
"Woodbridge, VA","1293 Bayside Ave Woodbridge, VA 22191 ",1275,0,1,450
"Woodbridge, VA","1293 Bayside Ave Woodbridge, VA 22191 ",3034,1,1.5,1000
"Woodbridge, VA","1293 Bayside Ave Woodbridge, VA 22191 ",3034,2,1.5,1000
"Woodbridge, VA","1293 Bayside Ave Woodbridge, VA 22191 ",3034,3,1.5,1000
"Woodbridge, VA","13671 Cridercrest Pl Woodbridge, VA 22191 ",1575,1,1,661
"Woodbridge, VA","13671 Cridercrest Pl Woodbridge, VA 22191 ",2150,2,2,1025
"Woodbridge, VA","13671 Cridercrest Pl Woodbridge, VA 22191 ",2150,3,2,1025
"Woodbridge, VA","14101 Kristin Ct Woodbridge, VA 22191 ",1549,1,1,622
"Woodbridge, VA","14101 Kristin Ct Woodbridge, VA 22191 ",2186,2,2,965
"Woodbridge, VA","14101 Kristin Ct Woodbridge, VA 22191 ",2186,3,2,965
"Woodbridge, VA","13900-13911 Hedgewood Dr Woodbridge, VA 22193 ",1150,1,1,564
"Woodbridge, VA","13900-13911 Hedgewood Dr Woodbridge, VA 22193 ",1280,2,1,803
"Woodbridge, VA","1100 Annapolis Way Woodbridge, VA 22191 ",1599,1,1,715
"Woodbridge, VA","1100 Annapolis Way Woodbridge, VA 22191 ",2216,2,2,1117
"Woodbridge, VA","1100 Annapolis Way Woodbridge, VA 22191 ",2216,3,2,1117
"Woodbridge, VA","2900 Shorehaven Way Woodbridge, VA 22026 ",1540,1,1,750
"Woodbridge, VA","2900 Shorehaven Way Woodbridge, VA 22026 ",2000,2,2,1276
"Woodbridge, VA","2900 Shorehaven Way Woodbridge, VA 22026 ",2000,3,2,1276
"Woodbridge, VA","14397 Westminister Ln Woodbridge, VA 22193 ",1635,1,1,706
"Woodbridge, VA","14397 Westminister Ln Woodbridge, VA 22193 ",4737,2,2,1013
"Woodbridge, VA","13701 Keelingwood Cir Woodbridge, VA 22191 ",1622,1,1,766
"Woodbridge, VA","13701 Keelingwood Cir Woodbridge, VA 22191 ",2244,2,3,1252
"Woodbridge, VA","13701 Keelingwood Cir Woodbridge, VA 22191 ",2244,3,3,1252
"Woodbridge, VA","2900 Fox Lair Dr Woodbridge, VA 22191 ",1875,1,1,735
"Woodbridge, VA","2900 Fox Lair Dr Woodbridge, VA 22191 ",2525,2,2,1141
"Woodbridge, VA","2900 Fox Lair Dr Woodbridge, VA 22191 ",2525,3,2,1141
"Woodbridge, VA","4640 Daisy Reid Ave Woodbridge, VA 22192 ",1670,1,1,676
"Woodbridge, VA","4640 Daisy Reid Ave Woodbridge, VA 22192 ",3430,2,2,1044
"Woodbridge, VA","1511 Monroe Dr Woodbridge, VA 22191 ",1474,1,1,700
"Woodbridge, VA","1511 Monroe Dr Woodbridge, VA 22191 ",2961,2,1.5,1240
"Woodbridge, VA","1511 Monroe Dr Woodbridge, VA 22191 ",2961,3,1.5,1240
"Woodbridge, VA","13723 Lynn St Woodbridge, VA 22191 ",1285,0,1,550
"Woodbridge, VA","13723 Lynn St Woodbridge, VA 22191 ",2976,1,1.5,1150
"Woodbridge, VA","13723 Lynn St Woodbridge, VA 22191 ",2976,2,1.5,1150
"Woodbridge, VA","13723 Lynn St Woodbridge, VA 22191 ",2976,3,1.5,1150
"Woodbridge, VA","13723 Lynn St Woodbridge, VA 22191 ",2976,4,1.5,1150
"Woodbridge, VA","1989 Delaware Dr Woodbridge, VA 22191 ",1408,1,1,664
"Woodbridge, VA","1989 Delaware Dr Woodbridge, VA 22191 ",3330,2,2,885
"Woodbridge, VA","15131 Brickwood Ct Woodbridge, VA 22193 ",1489,1,1,689
"Woodbridge, VA","15131 Brickwood Ct Woodbridge, VA 22193 ",2099,2,2,1136
"Woodbridge, VA","15131 Brickwood Ct Woodbridge, VA 22193 ",2099,3,2,1136
"Woodbridge, VA","12810 Island House Loop Woodbridge, VA 22193 ",1540,2,1.5,872
"Woodbridge, VA","12810 Island House Loop Woodbridge, VA 22193 ",2189,3,2,1101
"Woodbridge, VA","15750 Norris Point Way Woodbridge, VA 22191 ",1537,1,1,747
"Woodbridge, VA","15750 Norris Point Way Woodbridge, VA 22191 ",1937,2,2,1228
"Woodbridge, VA","15750 Norris Point Way Woodbridge, VA 22191 ",1937,3,2,1228
"Woodbridge, VA","3119 Chesapeake Dr Woodbridge, VA 22026 ",1550,1,1,738
"Woodbridge, VA","3119 Chesapeake Dr Woodbridge, VA 22026 ",1800,2,1.5,892
"Woodbridge, VA","3335 William Johnston Ln Woodbridge, VA 22026 ",1390,1,1,780
"Woodbridge, VA","3335 William Johnston Ln Woodbridge, VA 22026 ",1810,2,2,1100
"Woodbridge, VA","3335 William Johnston Ln Woodbridge, VA 22026 ",1810,3,2,1100
"Puyallup, WA","407 Valley Ave NE Puyallup, WA 98372 ",1699,1,1,700
"Puyallup, WA","407 Valley Ave NE Puyallup, WA 98372 ",2499,2,2,1146
"Puyallup, WA","407 Valley Ave NE Puyallup, WA 98372 ",2499,3,2,1146
"Puyallup, WA","10303 20th St E Puyallup, WA 98372 ",1900,1,1,773
"Puyallup, WA","10303 20th St E Puyallup, WA 98372 ",2725,2,2,1304
"Puyallup, WA","10303 20th St E Puyallup, WA 98372 ",2725,3,2,1304
"Puyallup, WA","1022 10th Ave SE Puyallup, WA 98372 ","$1,750",2bd,1.5-2,1100
"Puyallup, WA","18002 Lipoma Firs E Puyallup, WA 98374 ",2300,2,2.5,1300
"Puyallup, WA","18002 Lipoma Firs E Puyallup, WA 98374 ",2600,3,2.5,1600
"Puyallup, WA","2519-2551 S Meridian St Puyallup, WA 98373 ",1794,1,1,660
"Puyallup, WA","2519-2551 S Meridian St Puyallup, WA 98373 ",8614,2,2,1314
"Puyallup, WA","2519-2551 S Meridian St Puyallup, WA 98373 ",8614,3,2,1314
"Puyallup, WA","209 21st Ave SW Puyallup, WA 98371 ",1678,1,1,583
"Puyallup, WA","209 21st Ave SW Puyallup, WA 98371 ",7216,2,2,1495
"Puyallup, WA","209 21st Ave SW Puyallup, WA 98371 ",7216,3,2,1495
"Puyallup, WA","2715 62nd Ave E Puyallup, WA 98424 ",1495,1,1,588
"Puyallup, WA","2715 62nd Ave E Puyallup, WA 98424 ",2895,2,2.5,2200
"Puyallup, WA","2715 62nd Ave E Puyallup, WA 98424 ",2895,3,2.5,2200
"Puyallup, WA","16026 64th St E Puyallup, WA 98390 ",2000,1,1,848
"Puyallup, WA","16026 64th St E Puyallup, WA 98390 ",2800,2,2,1576
"Puyallup, WA","16026 64th St E Puyallup, WA 98390 ",2800,3,2,1576
"Puyallup, WA","12415 172Nd St E Puyallup, WA 98374 ",2093,1,1,795
"Puyallup, WA","12415 172Nd St E Puyallup, WA 98374 ",4031,2,2.5,1387
"Puyallup, WA","12415 172Nd St E Puyallup, WA 98374 ",4031,3,2.5,1387
"Puyallup, WA","2818 E Meridian Ave Puyallup, WA 98371 ",1695,1,1,696
"Puyallup, WA","2818 E Meridian Ave Puyallup, WA 98371 ",1925,2,2,899
"Puyallup, WA","2323 7th St SE Puyallup, WA 98374 ",1924,1,1,676
"Puyallup, WA","2323 7th St SE Puyallup, WA 98374 ",5282,2,2,1346
"Puyallup, WA","2323 7th St SE Puyallup, WA 98374 ",5282,3,2,1346
"Puyallup, WA","1011 W Stewart Ave Puyallup, WA 98371 ",1495,1,1,490
"Puyallup, WA","1011 W Stewart Ave Puyallup, WA 98371 ",1650,2,1,738
"Puyallup, WA","10423 Rainer Ridge Blvd E Puyallup, WA 98374 ",1876,1,1,664
"Puyallup, WA","10423 Rainer Ridge Blvd E Puyallup, WA 98374 ",4389,2,2,1406
"Puyallup, WA","10423 Rainer Ridge Blvd E Puyallup, WA 98374 ",4389,3,2,1406
"Puyallup, WA","2505 E Main St Puyallup, WA 98372 ",1675,1,1,767
"Puyallup, WA","2505 E Main St Puyallup, WA 98372 ",2125,2,2,1213
"Puyallup, WA","2505 E Main St Puyallup, WA 98372 ",2125,3,2,1213
"Puyallup, WA","12419 172nd St E Puyallup, WA 98374 ",1652,1,1,802
"Puyallup, WA","12419 172nd St E Puyallup, WA 98374 ",3211,2,2,1298
"Puyallup, WA","12419 172nd St E Puyallup, WA 98374 ",3211,3,2,1298
"Puyallup, WA","102 23rd Ave SW Puyallup, WA 98371 ",1550,1,1,741
"Puyallup, WA","102 23rd Ave SW Puyallup, WA 98371 ",2195,2,2,1348
"Puyallup, WA","102 23rd Ave SW Puyallup, WA 98371 ",2195,3,2,1348
"Puyallup, WA","1617 E Main Puyallup, WA 98372 ",1615,1,1,786
"Puyallup, WA","1617 E Main Puyallup, WA 98372 ",2763,2,2,1074
"Puyallup, WA","12104-12108 55th Ave Puyallup, WA 98373 ",2250,2,1.5,1114
"Puyallup, WA","12104-12108 55th Ave Puyallup, WA 98373 ",2895,3,2.5,1709
"Puyallup, WA","12104-12108 55th Ave Puyallup, WA 98373 ",2895,4,2.5,1709
"Puyallup, WA","5617 111th St E Puyallup, WA 98373 ",1440,1,1,696
"Puyallup, WA","5617 111th St E Puyallup, WA 98373 ",2195,2,2,1198
"Puyallup, WA","5617 111th St E Puyallup, WA 98373 ",2195,3,2,1198
"Puyallup, WA","13011 Meridian E Puyallup, WA 98373 ",1350,1,1,670
"Puyallup, WA","13011 Meridian E Puyallup, WA 98373 ",2150,2,2,1214
"Puyallup, WA","13011 Meridian E Puyallup, WA 98373 ",2150,3,2,1214
"Puyallup, WA","4824 110th Avenue Ct E Puyallup, WA 98372 ",1600,1,1,675
"Puyallup, WA","4824 110th Avenue Ct E Puyallup, WA 98372 ",2050,2,1,950
"Puyallup, WA","2629 Meridian Ave E Puyallup, WA 98371 ",1600,0,1,587
"Puyallup, WA","2629 Meridian Ave E Puyallup, WA 98371 ",2300,1,2,1126
"Puyallup, WA","2629 Meridian Ave E Puyallup, WA 98371 ",2300,2,2,1126
"Puyallup, WA","2629 Meridian Ave E Puyallup, WA 98371 ",2300,3,2,1126
"Puyallup, WA","5816 162nd Ave E Puyallup, WA 98390 ",1600,0,1,487
"Puyallup, WA","5816 162nd Ave E Puyallup, WA 98390 ",2595,1,2,1023
"Puyallup, WA","5816 162nd Ave E Puyallup, WA 98390 ",2595,2,2,1023
"Puyallup, WA","3351-3525 70th Ave E Puyallup, WA 98424 ",1738,1,1,625
"Puyallup, WA","3351-3525 70th Ave E Puyallup, WA 98424 ",2375,2,2,1200
"Puyallup, WA","3351-3525 70th Ave E Puyallup, WA 98424 ",2375,3,2,1200
"Puyallup, WA","11619 Canyon Rd E Puyallup, WA 98373 ",1635,1,1,728
"Puyallup, WA","11619 Canyon Rd E Puyallup, WA 98373 ",1980,2,2,1245
"Puyallup, WA","11619 Canyon Rd E Puyallup, WA 98373 ",1980,3,2,1245
"Puyallup, WA","1503 18th St NW Puyallup, WA 98371 ","$1,550",1bd,1,740
"Puyallup, WA","2700 S Meridian Puyallup, WA 98373 ",1550,1,1,724
"Puyallup, WA","2700 S Meridian Puyallup, WA 98373 ",1775,2,2,1100
"Puyallup, WA","2204 S Meridian St Puyallup, WA 98371 ",1395,1,1,700
"Puyallup, WA","2204 S Meridian St Puyallup, WA 98371 ",1750,2,2,900
"Puyallup, WA","2923 S Meridian Ave Puyallup, WA 98373 ",1470,1,1,670
"Puyallup, WA","2923 S Meridian Ave Puyallup, WA 98373 ",2115,2,2,1214
"Puyallup, WA","2923 S Meridian Ave Puyallup, WA 98373 ",2115,3,2,1214
"Puyallup, WA","14209 E 103rd Avenue Ct Puyallup, WA 98374 ",1550,1,1,728
"Puyallup, WA","14209 E 103rd Avenue Ct Puyallup, WA 98374 ",2095,2,2,1274
"Puyallup, WA","14209 E 103rd Avenue Ct Puyallup, WA 98374 ",2095,3,2,1274
"Puyallup, WA","1027 N Meridian Ave Puyallup, WA 98371 ",1315,1,1,700
"Puyallup, WA","1027 N Meridian Ave Puyallup, WA 98371 ",1695,2,1,865
"Puyallup, WA","1112 9th St SE Puyallup, WA 98372 ",1345,1,1,640
"Puyallup, WA","1112 9th St SE Puyallup, WA 98372 ",1675,2,1,900
"Puyallup, WA","9202 176th St E Puyallup, WA 98375 ",1350,0,1,587
"Puyallup, WA","9202 176th St E Puyallup, WA 98375 ",1895,1,2,1025
"Puyallup, WA","9202 176th St E Puyallup, WA 98375 ",1895,2,2,1025
"Puyallup, WA","2201-2216 6th Ave Puyallup, WA 98354 ",1599,1,1,616
"Puyallup, WA","2201-2216 6th Ave Puyallup, WA 98354 ",2110,2,1.5,1056
"Puyallup, WA","2301 62nd Ave E Puyallup, WA 98424 ",1855,1,1,733
"Puyallup, WA","2301 62nd Ave E Puyallup, WA 98424 ",7297,2,2,1385
"Puyallup, WA","2301 62nd Ave E Puyallup, WA 98424 ",7297,3,2,1385
"Puyallup, WA","2301 58th Ave E Puyallup, WA 98424 ",1465,1,1,600
"Puyallup, WA","2301 58th Ave E Puyallup, WA 98424 ",1721,2,1,800
"Puyallup, WA","2341 58th Ave E Puyallup, WA 98424 ",1461,1,1,576
"Puyallup, WA","2341 58th Ave E Puyallup, WA 98424 ",2335,2,1,864
"Puyallup, WA","2524-2606 62Nd Ave E Puyallup, WA 98424 ",1695,1,1,693
"Puyallup, WA","2524-2606 62Nd Ave E Puyallup, WA 98424 ",1995,2,1,973
"Puyallup, WA","3909 5th St SE Puyallup, WA 98374 ",1910,0,1,495
"Puyallup, WA","3909 5th St SE Puyallup, WA 98374 ",3600,1,2,1192
"Puyallup, WA","3909 5th St SE Puyallup, WA 98374 ",3600,2,2,1192
"Puyallup, WA","608 39th Ave SW Puyallup, WA 98373 ",1665,1,1,804
"Puyallup, WA","608 39th Ave SW Puyallup, WA 98373 ",2330,2,2,1315
"Puyallup, WA","608 39th Ave SW Puyallup, WA 98373 ",2330,3,2,1315
"Coppell, TX","2701 N Grapevine Mills Blvd Coppell, TX 76051 ",1550,1,1,750
"Coppell, TX","2701 N Grapevine Mills Blvd Coppell, TX 76051 ",4273,2,2,1163
"Coppell, TX","2149 Anderson-Gibson Rd Coppell, TX 76051 ",1699,1,1,762
"Coppell, TX","2149 Anderson-Gibson Rd Coppell, TX 76051 ",3825,2,2,1691
"Coppell, TX","2149 Anderson-Gibson Rd Coppell, TX 76051 ",3825,3,2,1691
"Coppell, TX","2311 W Grapevine Mills Cir Coppell, TX 76051 ",1499,1,1,765
"Coppell, TX","2311 W Grapevine Mills Cir Coppell, TX 76051 ",3150,2,3,1726
"Coppell, TX","2311 W Grapevine Mills Cir Coppell, TX 76051 ",3150,3,3,1726
"Coppell, TX","215 N Moore Rd Coppell, TX 75019 ",1368,1,1,675
"Coppell, TX","215 N Moore Rd Coppell, TX 75019 ",2749,2,2,1093
"Coppell, TX","215 N Moore Rd Coppell, TX 75019 ",2749,3,2,1093
"Coppell, TX","1717 E Beltline Rd Coppell, TX 75019 ",1361,1,1,600
"Coppell, TX","1717 E Beltline Rd Coppell, TX 75019 ",7624,2,3,1843
"Coppell, TX","1717 E Beltline Rd Coppell, TX 75019 ",7624,3,3,1843
"Coppell, TX","3225 N Grapevine Blvd Coppell, TX 76051 ",1506,1,1,701
"Coppell, TX","3225 N Grapevine Blvd Coppell, TX 76051 ",9813,2,2,1455
"Coppell, TX","3225 N Grapevine Blvd Coppell, TX 76051 ",9813,3,2,1455
"Coppell, TX","3601 Grapevine Mills Pky Coppell, TX 76051 ",1382,1,1,667
"Coppell, TX","3601 Grapevine Mills Pky Coppell, TX 76051 ",2631,2,2,1421
"Coppell, TX","3601 Grapevine Mills Pky Coppell, TX 76051 ",2631,3,2,1421
"Coppell, TX","3535 Bluffs Ln Coppell, TX 76051 ",1439,0,1,644
"Coppell, TX","3535 Bluffs Ln Coppell, TX 76051 ",3553,1,3.5,2080
"Coppell, TX","3535 Bluffs Ln Coppell, TX 76051 ",3553,2,3.5,2080
"Coppell, TX","3535 Bluffs Ln Coppell, TX 76051 ",3553,3,3.5,2080
"Coppell, TX","1775 State Highway 26 Coppell, TX 76051 ",1373,0,1,627
"Coppell, TX","1775 State Highway 26 Coppell, TX 76051 ",10096,1,2,1646
"Coppell, TX","1775 State Highway 26 Coppell, TX 76051 ",10096,2,2,1646
"Coppell, TX","1775 State Highway 26 Coppell, TX 76051 ",10096,3,2,1646
"Coppell, TX","9921 W Valley Ranch Pky Coppell, TX 75063 ",1299,0,1,607
"Coppell, TX","9921 W Valley Ranch Pky Coppell, TX 75063 ",2590,1,2,1166
"Coppell, TX","9921 W Valley Ranch Pky Coppell, TX 75063 ",2590,2,2,1166
"Coppell, TX","2801 Denton Tap Rd Coppell, TX 75067 ",1342,1,1,692
"Coppell, TX","2801 Denton Tap Rd Coppell, TX 75067 ",2629,2,2,1447
"Coppell, TX","2801 Denton Tap Rd Coppell, TX 75067 ",2629,3,2,1447
"Coppell, TX","9519 E Valley Ranch Pky Coppell, TX 75063 ",1196,1,1,575
"Coppell, TX","9519 E Valley Ranch Pky Coppell, TX 75063 ",4526,2,2,1630
"Coppell, TX","300 E Round Grove Rd Coppell, TX 75067 ",1170,1,1,627
"Coppell, TX","300 E Round Grove Rd Coppell, TX 75067 ",2636,2,2,1292
"Coppell, TX","2701 MacArthur Blvd Coppell, TX 75067 ",1400,1,1,680
"Coppell, TX","2701 MacArthur Blvd Coppell, TX 75067 ",3155,2,2,1295
"Coppell, TX","2701 MacArthur Blvd Coppell, TX 75067 ",3155,3,2,1295
"Coppell, TX","3701 Grapevine Mills Pky Coppell, TX 76051 ",1529,1,1,756
"Coppell, TX","3701 Grapevine Mills Pky Coppell, TX 76051 ",3989,2,2,1394
"Coppell, TX","3701 Grapevine Mills Pky Coppell, TX 76051 ",3989,3,2,1394
"Coppell, TX","195 E Round Grove Rd Coppell, TX 75067 ",1146,1,1,659
"Coppell, TX","195 E Round Grove Rd Coppell, TX 75067 ",2973,2,2,1362
"Coppell, TX","195 E Round Grove Rd Coppell, TX 75067 ",2973,3,2,1362
"Coppell, TX","3203 Mulberry Hill Rd Coppell, TX 75019 ",1360,1,1,655
"Coppell, TX","3203 Mulberry Hill Rd Coppell, TX 75019 ",8167,2,2.5,1757
"Coppell, TX","3203 Mulberry Hill Rd Coppell, TX 75019 ",8167,3,2.5,1757
"Coppell, TX","701 Cowboys Pky Coppell, TX 75063 ",1319,1,1,753
"Coppell, TX","701 Cowboys Pky Coppell, TX 75063 ",4522,2,2,1395
"Coppell, TX","701 Cowboys Pky Coppell, TX 75063 ",4522,3,2,1395
"Coppell, TX","201 E Round Grove Rd Coppell, TX 75067 ",1040,1,1,650
"Coppell, TX","201 E Round Grove Rd Coppell, TX 75067 ",2350,2,2,1322
"Coppell, TX","201 E Round Grove Rd Coppell, TX 75067 ",2350,3,2,1322
"Coppell, TX","351 State Highway 121 Coppell, TX 75067 ",1309,1,1,668
"Coppell, TX","351 State Highway 121 Coppell, TX 75067 ",3119,2,2.5,1473
"Coppell, TX","351 State Highway 121 Coppell, TX 75067 ",3119,3,2.5,1473
"Coppell, TX","3003 Olympus Blvd Coppell, TX 75019 ",2039,1bd,1,866-934
"Coppell, TX","3003 Olympus Blvd Coppell, TX 75019 ",4501,1bd,1,866-934
"Coppell, TX","620 N Coppell Rd Coppell, TX 75019 ",1605,1,1,813
"Coppell, TX","620 N Coppell Rd Coppell, TX 75019 ",4255,2,3,1770
"Coppell, TX","620 N Coppell Rd Coppell, TX 75019 ",4255,3,3,1770
"Coppell, TX","620 N Coppell Rd Coppell, TX 75019 ",4255,4,3,1770
"Coppell, TX","3155 Stars And Stripes Way Coppell, TX 76051 ",1504,1,1,685
"Coppell, TX","3155 Stars And Stripes Way Coppell, TX 76051 ",8329,2,3.5,1909
"Coppell, TX","3155 Stars And Stripes Way Coppell, TX 76051 ",8329,3,3.5,1909
"Coppell, TX","625 E Vista Ridge Mall Dr Coppell, TX 75067 ",1364,1,1,688
"Coppell, TX","625 E Vista Ridge Mall Dr Coppell, TX 75067 ",2654,2,2,1500
"Coppell, TX","625 E Vista Ridge Mall Dr Coppell, TX 75067 ",2654,3,2,1500
"Coppell, TX","9478 E Valley Ranch Pky E Coppell, TX 75063 ",1167,1,1,683
"Coppell, TX","9478 E Valley Ranch Pky E Coppell, TX 75063 ",1932,2,2,936
"Coppell, TX","8800 Saddlehorn Dr Coppell, TX 75063 ",1105,1,1,630
"Coppell, TX","8800 Saddlehorn Dr Coppell, TX 75063 ",1842,2,2,1068
"Coppell, TX","500 Santa Fe Trl Coppell, TX 75063 ",1130,1,1,619
"Coppell, TX","500 Santa Fe Trl Coppell, TX 75063 ",2265,2,2,1280
"Coppell, TX","10201 N Macarthur Blvd Coppell, TX 75063 ",1035,1,1,600
"Coppell, TX","10201 N Macarthur Blvd Coppell, TX 75063 ",1715,2,2,1018
"Coppell, TX","190 N Moore Rd Coppell, TX 75019 ",1257,1,1,600
"Coppell, TX","190 N Moore Rd Coppell, TX 75019 ",2802,2,2,1102
"Coppell, TX","1315 Riverchase Dr Coppell, TX 75019 ",1215,1,1,589
"Coppell, TX","1315 Riverchase Dr Coppell, TX 75019 ",2560,2,2,1268
"Coppell, TX","1315 Riverchase Dr Coppell, TX 75019 ",2560,3,2,1268
"Coppell, TX","253 Club Cir Coppell, TX 75019 ",2350,2,2,1584
"Coppell, TX","253 Club Cir Coppell, TX 75019 ",2810,3,2.5,1853
"Coppell, TX","9800 Harpers Ln Coppell, TX 75019 ",1564,1,1,597
"Coppell, TX","9800 Harpers Ln Coppell, TX 75019 ",4843,2,2,1318
"Coppell, TX","2275 Sage Hill Ln Coppell, TX 75019 ",1765,1,1,722
"Coppell, TX","2275 Sage Hill Ln Coppell, TX 75019 ",10151,2,2.5,1527
"Coppell, TX","2275 Sage Hill Ln Coppell, TX 75019 ",10151,3,2.5,1527
"Coppell, TX","777 Fairway Dr Coppell, TX 75019 ",1178,1,1,659
"Coppell, TX","777 Fairway Dr Coppell, TX 75019 ",2871,2,2,1327
"Coppell, TX","777 Fairway Dr Coppell, TX 75019 ",2871,3,2,1327
"Coppell, TX","350 E Vista Ridge Mall Dr Coppell, TX 75067 ",1340,1,1,752
"Coppell, TX","350 E Vista Ridge Mall Dr Coppell, TX 75067 ",2384,2,2,1372
"Coppell, TX","350 E Vista Ridge Mall Dr Coppell, TX 75067 ",2384,3,2,1372
"Coppell, TX","160 E Vista Ridge Mall Dr Coppell, TX 75067 ",1141,1,1,666
