price,rooms,baths,square_feet,address
"$166,000",2 beds,2 beds,"1,740","600 E 8th St Unit 9J, Kansas City, MO 64106"
"$5,000",5 beds,5 beds,"3,159","3521 Forest Ave, Kansas City, MO 64109"
"$75,000",2 beds,2 beds,"1,800","3236 W Coleman Rd, Kansas City, MO 64111"
"$140,000",5 beds,5 beds,"4,868","2220 Chelsea Ave, Kansas City, MO 64127"
"$199,999",3 beds,3 beds,"2,430","809 Gladstone Ave, Kansas City, MO 64124"
"$395,000",3 beds,3 beds,"5,227","8209 NE 102nd Ter, Kansas City, MO 64157"
"$325,000",3 beds,3 beds,"4,336","716 NE 46th Ter, Kansas City, MO 64116"
"$160,000",3 beds,3 beds,"9,247","7901 E 104th Ter, Kansas City, MO 64134"
"$375,000",3 beds,3 beds,"2,258","4609 Bell St, Kansas City, MO 64112"
"$245,000",6 beds,6 beds,0.24,"4419 Sterling St, Kansas City, MO 64133"
"$450,000",4 beds,4 beds,750,"6901 N Bellefontaine Ave, Kansas City, MO 64119"
"$134,999",3 beds,3 beds,"2,196","5633 E 40th St, Kansas City, MO 64130"
"$257,900",4 beds,4 beds,"6,805","5315 N Troost Ave N, Kansas City, MO 64118"
"$315,000",3 beds,3 beds,"1,153","15315 NW 125th St, Platte City, MO 64079"
"$150,000",3 beds,3 beds,"8,029","5119 Olive St, Kansas City, MO 64130"
"$55,000",2 beds,2 beds,"3,072","2446 Denver Ave, Kansas City, MO 64127"
"$508,000",4 beds,4 beds,"5,388","421 NW Briarcliff Rd, Kansas City, MO 64116"
"$510,000",4 beds,4 beds,"1,200","9102 NE 111th Pl, Kansas City, MO 64157"
"$240,000",4 beds,4 beds,"2,456","5613 Blue Ridge Cut Off N/A, Raytown, MO 64133"
"$420,000",4 beds,4 beds,"2,379","840 W 39th Ter, Kansas City, MO 64111"
"$459,000",8 beds,8 beds,"9,148","3219 Lexington Ave, Kansas City, MO 64124"
"$189,900",4 beds,4 beds,"3,094","7123 E 111th Ter, Kansas City, MO 64013"
"$72,000",2 beds,2 beds,0.31,"4411 E 16th St, Kansas City, MO 64127"
"$95,000",2 beds,2 beds,950,"3212 E 60th St, Kansas City, MO 64130"
"$95,000",2 beds,2 beds,"7,840","4619 S Benton Ave, Kansas City, MO 64130"
"$100,000",3 beds,3 beds,"1,150","5917 Wabash Ave, Kansas City, MO 64130"
"$121,000",2 beds,2 beds,"3,233","423 Oakley Ave, Kansas City, MO 64123"
"$230,000",3 beds,3 beds,—,"6336 Agnes Ave, Kansas City, MO 64132"
"$165,000",4 beds,4 beds,"9,583","3926 Garfield Ave, Kansas City, MO 64130"
"$215,000",4 beds,4 beds,"3,954","3321 E 60th St, Kansas City, MO 64130"
"$449,000",3 beds,3 beds,"2,952","13204 Summit St, Kansas City, MO 64145"
"$215,000",4 beds,4 beds,0.23,"6001 E 99th Ter, Kansas City, MO 64134"
"$269,000",3 beds,3 beds,"1,576","4204 Charlotte St, Kansas City, MO 64110"
"$165,000",2 beds,2 beds,"8,970","600 E 8th St Unit 7T, Kansas City, MO 64106"
"$619,900",4 beds,4 beds,"1,437","634 NE 100th St, Kansas City, MO 64155"
"$52,900",2 beds,2 beds,"3,448","700 Utley Ave, Kansas City, MO 64125"
"$20,000",— beds,— beds,748,"5711 & 5707 NE Vivian Rd, Kansas City, MO 64119"
"$155,000",— beds,— beds,"2,700","6701 E 67th St, Kansas City, MO 64133"
"$95,000",— beds,— beds,"8,712","1118 E 85th St, Kansas City, MO 64131"
"$450,000",— beds,— beds,835,"610 NE 106 St, Kansas City, MO 64155"
"$127,580",— beds,— beds,"5,441","2800 Summit St, Kansas City, MO 64108"
"$12,999",— beds,— beds,0.32,"3924 Brooklyn Ave, Kansas City, MO 64130"
"$29,000",— beds,— beds,4.80,"3712 Jackson Ave, Kansas City, MO 64128"
"$40,000",— beds,— beds,0.65,"9311 Grand Ave, Kansas City, MO 64114"
"$500,000",— beds,— beds,3.31,"2901 Holmes St, Kansas City, MO 64109"
"$15,000",— beds,— beds,"3,946","7229 Wabash Ave, Kansas City, MO 64132"
"$375,000",— beds,— beds,"4,107","NW 68th St, Kansas City, MO 64152"
"$38,000",— beds,— beds,0.48,"Lot 8 - TBD NW Waukomis Dr, Kansas City, MO 64151"
"$34,000",— beds,— beds,0.24,"Lot 7 - TBD NW Waukomis Dr, Kansas City, MO 64151"
"$34,000",— beds,— beds,0.44,"Lot 6 - TBD Waukomis Dr, Kansas City, MO 64151"
"$28,000",— beds,— beds,"9,370","Lot 5 - TBD NW Waukomis Dr, Kansas City, MO 64151"
"$598,000",— beds,— beds,10.75,"TBD NW Waukomis Dr, Kansas City, MO 64151"
"$22,500",— beds,— beds,0.38,"NE 47th Ter, Kansas City, MO 64117"
"$12,000",— beds,— beds,0.34,"2017 E 29th St, Kansas City, MO 64109"
"$15,000",— beds,— beds,0.33,"3640 Prospect Ave, Kansas City, MO 64128"
"$16,000",— beds,— beds,0.32,"5525 Jackson Ave, Kansas City, MO 64130"
"$16,000",— beds,— beds,10.65,"5521 Jackson Ave, Kansas City, MO 64130"
"$60,000",— beds,— beds,"6,753","8810 N Agnes Ave, Kansas City, MO 64156"
"$11,000",— beds,— beds,"3,315","2609 E 73 St, Kansas City, MO 64132"
"$90,000",— beds,— beds,"4,311","2720 Grove St, Kansas City, MO 64109"
"$449,000",3 beds,3 beds,"2,952","13204 Summit St, Kansas City, MO 64145"
"$215,000",4 beds,4 beds,0.23,"6001 E 99th Ter, Kansas City, MO 64134"
"$269,000",3 beds,3 beds,"1,576","4204 Charlotte St, Kansas City, MO 64110"
"$165,000",2 beds,2 beds,"8,970","600 E 8th St Unit 7T, Kansas City, MO 64106"
"$619,900",4 beds,4 beds,"1,437","634 NE 100th St, Kansas City, MO 64155"
"$52,900",2 beds,2 beds,"3,448","700 Utley Ave, Kansas City, MO 64125"
"$20,000",— beds,— beds,748,"5711 & 5707 NE Vivian Rd, Kansas City, MO 64119"
"$155,000",— beds,— beds,"2,700","6701 E 67th St, Kansas City, MO 64133"
"$95,000",— beds,— beds,"8,712","1118 E 85th St, Kansas City, MO 64131"
"$450,000",— beds,— beds,835,"610 NE 106 St, Kansas City, MO 64155"
"$127,580",— beds,— beds,"5,441","2800 Summit St, Kansas City, MO 64108"
"$12,999",— beds,— beds,0.32,"3924 Brooklyn Ave, Kansas City, MO 64130"
"$29,000",— beds,— beds,4.80,"3712 Jackson Ave, Kansas City, MO 64128"
"$40,000",— beds,— beds,0.65,"9311 Grand Ave, Kansas City, MO 64114"
"$500,000",— beds,— beds,3.31,"2901 Holmes St, Kansas City, MO 64109"
"$15,000",— beds,— beds,"3,946","7229 Wabash Ave, Kansas City, MO 64132"
"$375,000",— beds,— beds,"4,107","NW 68th St, Kansas City, MO 64152"
"$38,000",— beds,— beds,0.48,"Lot 8 - TBD NW Waukomis Dr, Kansas City, MO 64151"
"$34,000",— beds,— beds,0.24,"Lot 7 - TBD NW Waukomis Dr, Kansas City, MO 64151"
"$34,000",— beds,— beds,0.44,"Lot 6 - TBD Waukomis Dr, Kansas City, MO 64151"
"$28,000",— beds,— beds,"9,370","Lot 5 - TBD NW Waukomis Dr, Kansas City, MO 64151"
"$598,000",— beds,— beds,10.75,"TBD NW Waukomis Dr, Kansas City, MO 64151"
"$22,500",— beds,— beds,0.38,"NE 47th Ter, Kansas City, MO 64117"
"$12,000",— beds,— beds,0.34,"2017 E 29th St, Kansas City, MO 64109"
"$15,000",— beds,— beds,0.33,"3640 Prospect Ave, Kansas City, MO 64128"
"$16,000",— beds,— beds,0.32,"5525 Jackson Ave, Kansas City, MO 64130"
"$16,000",— beds,— beds,10.65,"5521 Jackson Ave, Kansas City, MO 64130"
"$60,000",— beds,— beds,"6,753","8810 N Agnes Ave, Kansas City, MO 64156"
"$11,000",— beds,— beds,"3,315","2609 E 73 St, Kansas City, MO 64132"
"$90,000",— beds,— beds,"4,311","2720 Grove St, Kansas City, MO 64109"
"$449,000",3 beds,3 beds,"2,952","13204 Summit St, Kansas City, MO 64145"
"$215,000",4 beds,4 beds,0.23,"6001 E 99th Ter, Kansas City, MO 64134"
"$269,000",3 beds,3 beds,"1,576","4204 Charlotte St, Kansas City, MO 64110"
"$165,000",2 beds,2 beds,"8,970","600 E 8th St Unit 7T, Kansas City, MO 64106"
"$619,900",4 beds,4 beds,"1,437","634 NE 100th St, Kansas City, MO 64155"
"$52,900",2 beds,2 beds,"3,448","700 Utley Ave, Kansas City, MO 64125"
"$20,000",— beds,— beds,748,"5711 & 5707 NE Vivian Rd, Kansas City, MO 64119"
"$155,000",— beds,— beds,"2,700","6701 E 67th St, Kansas City, MO 64133"
"$95,000",— beds,— beds,"8,712","1118 E 85th St, Kansas City, MO 64131"
"$450,000",— beds,— beds,835,"610 NE 106 St, Kansas City, MO 64155"
"$127,580",— beds,— beds,"5,441","2800 Summit St, Kansas City, MO 64108"
"$12,999",— beds,— beds,0.32,"3924 Brooklyn Ave, Kansas City, MO 64130"
"$29,000",— beds,— beds,4.80,"3712 Jackson Ave, Kansas City, MO 64128"
"$40,000",— beds,— beds,0.65,"9311 Grand Ave, Kansas City, MO 64114"
"$500,000",— beds,— beds,3.31,"2901 Holmes St, Kansas City, MO 64109"
"$15,000",— beds,— beds,"3,946","7229 Wabash Ave, Kansas City, MO 64132"
"$375,000",— beds,— beds,"4,107","NW 68th St, Kansas City, MO 64152"
"$38,000",— beds,— beds,0.48,"Lot 8 - TBD NW Waukomis Dr, Kansas City, MO 64151"
"$34,000",— beds,— beds,0.24,"Lot 7 - TBD NW Waukomis Dr, Kansas City, MO 64151"
"$34,000",— beds,— beds,0.44,"Lot 6 - TBD Waukomis Dr, Kansas City, MO 64151"
"$28,000",— beds,— beds,"9,370","Lot 5 - TBD NW Waukomis Dr, Kansas City, MO 64151"
"$598,000",— beds,— beds,10.75,"TBD NW Waukomis Dr, Kansas City, MO 64151"
"$22,500",— beds,— beds,0.38,"NE 47th Ter, Kansas City, MO 64117"
"$12,000",— beds,— beds,0.34,"2017 E 29th St, Kansas City, MO 64109"
"$15,000",— beds,— beds,0.33,"3640 Prospect Ave, Kansas City, MO 64128"
"$16,000",— beds,— beds,0.32,"5525 Jackson Ave, Kansas City, MO 64130"
"$16,000",— beds,— beds,10.65,"5521 Jackson Ave, Kansas City, MO 64130"
"$60,000",— beds,— beds,"6,753","8810 N Agnes Ave, Kansas City, MO 64156"
"$11,000",— beds,— beds,"3,315","2609 E 73 St, Kansas City, MO 64132"
"$90,000",— beds,— beds,"4,311","2720 Grove St, Kansas City, MO 64109"
