price,rooms,baths,square_feet,address
"$255,000",3 beds,3 beds,"5,401","9015 Hidden Cv, San Antonio, TX 78245"
"$180,000",3 beds,3 beds,"1,456","4111 Hickory Sun, San Antonio, TX 78244-1249"
"$419,900",4 beds,4 beds,"3,020","14714 Running Wolf, San Antonio, TX 78245-4754"
"$1,150,000",3 beds,3 beds,"6,795","232 Lavaca St, San Antonio, TX 78210-1042"
"$300,000",4 beds,4 beds,"1,663","5710 Texas Cyn, San Antonio, TX 78252-2809"
"$265,000",3 beds,3 beds,"5,227","4923 Senisa Spgs, San Antonio, TX 78251-3567"
"$145,000",3 beds,3 beds,"3,299","211 Freiling, San Antonio, TX 78213-4437"
"$250,000",3 beds,3 beds,"7,187","4318 Eagle Nest, San Antonio, TX 78233"
"$635,000",4 beds,4 beds,"1,966","22924 Grande Vis, San Antonio, TX 78261"
"$399,000",3 beds,3 beds,"5,575","10707 Cedar Elm, San Antonio, TX 78230-4339"
"$999,990",5 beds,5 beds,"1,252","820 Hansen Grns, San Antonio, TX 78260-4844"
"$245,000",3 beds,3 beds,"8,145","5714 Fort Clinton, San Antonio, TX 78233"
"$145,000",3 beds,3 beds,"1,081","1706 Brice St, San Antonio, TX 78220"
"$90,000",3 beds,3 beds,"5,009","943 S San Eduardo Ave, San Antonio, TX 78237"
"$325,000",3 beds,3 beds,"2,035","1706 Stargazer Pass, San Antonio, TX 78260-2440"
"$1,350,000",5 beds,5 beds,"5,052","7122 Hovingham, San Antonio, TX 78257-1363"
"$530,000",3 beds,3 beds,"1,230","715 b Ogden St #103, San Antonio, TX 78212"
"$455,000",4 beds,4 beds,"2,460","12526 Alstroemeria, San Antonio, TX 78253"
"$515,000",6 beds,6 beds,"8,276","6734 Summer Fest Dr. #121-122, San Antonio, TX 78244"
"$590,000",3 beds,3 beds,"2,500","13107 Hunters Spg, San Antonio, TX 78230"
"$340,000",3 beds,3 beds,"2,843","2130 Cougar Pass, San Antonio, TX 78230"
"$439,990",3 beds,3 beds,0.23,"14422 Verde Azul, Medina, TX 78245"
"$169,000",3 beds,3 beds,"1,845","707 Cuney Way, San Antonio, TX 78210-1915"
"$381,990",3 beds,3 beds,"6,969","15007 Wychwood Pl, San Antonio, TX 78233"
"$109,000",2 beds,2 beds,"2,295","331 Cantrell Dr, San Antonio, TX 78221-2125"
"$269,000",3 beds,3 beds,"8,276","10710 Tiger Chase, San Antonio, TX 78251-4024"
"$259,000",3 beds,3 beds,984,"8014 Braes Run, San Antonio, TX 78254-5373"
