price,rooms,baths,square_feet,address
"$3,095,000",3 beds,3 beds,908,"201 Folsom St Unit 32E, San Francisco, CA 94105"
"$2,950,000",2 beds,2 beds,"2,848","760 Church St #3, San Francisco, CA 94114"
"$1,588,000",4 beds,4 beds,—,"691 Madrid St, San Francisco, CA 94112"
"$1,125,000",2 beds,2 beds,"2,260","1800 Turk St #402, San Francisco, CA 94115"
"$899,000",4 beds,4 beds,"2,121","37 Naglee St, San Francisco, CA 94112"
"$3,675,000",3 beds,3 beds,—,"488 Folsom St #4202, San Francisco, CA 94105"
"$2,495,000",3 beds,3 beds,"3,600","3038 Steiner St, San Francisco, CA 94123"
"$7,500,000",0 beds,0 beds,"2,696","77 - 83 9th St, San Francisco, CA 94103"
"$10,250,000",0 beds,0 beds,"44,440","935 Geary St, San Francisco, CA 94109"
"$815,000",1 bed,1 bed,"4,800","1050 North Point St #303, San Francisco, CA 94109"
"$1,028,000",1 bed,1 bed,—,"1483 Sutter St #1101, San Francisco, CA 94109"
"$1,488,000",3 beds,3 beds,"1,050","73 Summit Way, San Francisco, CA 94132"
"$1,198,000",3 beds,3 beds,"2,024","1550 Waller St #1, San Francisco, CA 94117"
"$1,149,000",3 beds,3 beds,"1,544","843 Foerster St, San Francisco, CA 94127"
"$999,850",3 beds,3 beds,"1,385","5352 - 5354 Mission St, San Francisco, CA 94112"
"$899,000",1 bed,1 bed,"1,414","1325 Indiana St #114, San Francisco, CA 94107"
"$529,000",1 bed,1 bed,"2,587","451 Donahue St #210, San Francisco, CA 94124"
"$2,995,000",4 beds,4 beds,"3,486","1071 - 1073 Sanchez St, San Francisco, CA 94114"
"$8,250,000",3 beds,3 beds,"2,042","1170 Sacramento St Unit 14D, San Francisco, CA 94108"
"$1,995,000",4 beds,4 beds,"1,121","266 Curtis St, San Francisco, CA 94112"
"$585,000",0 beds,0 beds,680,"322 6th St #3, San Francisco, CA 94103"
"$1,888,800",9 beds,9 beds,"3,080","875 Lombard St, San Francisco, CA 94133"
"$1,200,000",2 beds,2 beds,"2,495","2040 Franklin St #909, San Francisco, CA 94109"
"$499,000",1 bed,1 bed,"2,780","45 Ora Way Unit 101A, San Francisco, CA 94131"
"$649,000",2 beds,2 beds,"2,220","601 Van Ness Ave #125, San Francisco, CA 94102"
"$2,400,000",2 beds,2 beds,"4,325","1330 9th Ave, San Francisco, CA 94122"
