price,rooms,baths,square_feet,address
"$1,895,000",4 beds,4 beds,"2,283","1853 Lexington St, Houston, TX 77098"
"$1,889,000",5 beds,5 beds,0.64,"4026 Falkirk Ln, Houston, TX 77025"
"$319,995",7 beds,7 beds,"4,013","6930 Avenue K, Houston, TX 77011"
"$399,000",3 beds,3 beds,"5,125","15000 S Richmond St #4, Houston, TX 77082"
"$269,900",3 beds,3 beds,"8,189","13007 Larriston Ln, Houston, TX 77044"
"$1,998,000",3 beds,3 beds,0.41,"2229 Bolsover St, Houston, TX 77005"
"$259,000",3 beds,3 beds,"2,100","8010 Bayou Forest Dr, Houston, TX 77088"
"$464,900",4 beds,4 beds,"2,500","14610 Castle Cove Ln, Houston, TX 77044"
"$475,000",4 beds,4 beds,"2,524","5743 Kiam St Unit F, Houston, TX 77007"
"$4,100,000",6 beds,6 beds,"2,062","5440 Huckleberry Ln, Houston, TX 77056"
"$245,000",0 beds,0 beds,"1,224","1016 Apache St, Houston, TX 77022"
"$725,000",2 beds,2 beds,"6,600","14 Greenway Unit 18RM, Houston, TX 77046"
"$439,000",3 beds,3 beds,"4,586","8434 Vogue Ln, Houston, TX 77055"
"$439,000",3 beds,3 beds,0.28,"8436 Vogue Ln, Houston, TX 77055"
"$989,000",4 beds,4 beds,"5,225","4432 Rose St, Houston, TX 77007"
"$725,000",3 beds,3 beds,"8,232","5307 Rose St, Houston, TX 77007"
"$899,000",4 beds,4 beds,"3,360","842 Saint Francis Ln, Houston, TX 77079"
"$162,000",2 beds,2 beds,"5,000","7854 Green Lawn Dr #7854, Houston, TX 77088"
"$595,000",3 beds,3 beds,"2,802","5217 Locust St, Bellaire, TX 77401"
"$184,300",2 beds,2 beds,"1,972","8229 Kingsbrook Rd #229, Houston, TX 77024"
"$328,990",3 beds,3 beds,"9,082","1015 Vista Pointe Dr, Fresno, TX 77545"
"$974,995",4 beds,4 beds,"3,061","7819 Edgeway Dr, Houston, TX 77055"
"$115,000",2 beds,2 beds,"7,440","3367 Sadler St, Houston, TX 77093"
"$670,000",5 beds,5 beds,"1,643","5762 Kiam St, Houston, TX 77007"
"$114,000",2 beds,2 beds,"6,300","7047 Bissonnet St #83, Houston, TX 77074"
"$335,000",3 beds,3 beds,"3,314","8118 Dover St, Houston, TX 77061"
"$399,999",2 beds,2 beds,"1,623","49 Briar Hollow Ln #1801, Houston, TX 77027"
"$355,000",2 beds,2 beds,"1,760","1250 Fountain View Dr #166, Houston, TX 77057"
"$244,900",3 beds,3 beds,"1,343","4719 Cairnleigh Dr, Houston, TX 77084"
"$265,900",3 beds,3 beds,"6,825","18530 Glen Briar Ln, Houston, TX 77084"
