price,rooms,baths,square_feet,address
"$4,195,000",4 beds,4 beds,"1,689","1904 Arthur Ln, Austin, TX 78704"
"$1,795,000",6 beds,6 beds,1.33,"1628 Palma Plz, Austin, TX 78703"
"$485,000",5 beds,5 beds,"2,182","12209 Coyote Call Way, Austin, TX 78725"
"$599,000",2 beds,2 beds,0.23,"2601 N Quinlan Park Rd #402, Austin, TX 78732"
"$795,000",4 beds,4 beds,"2,076","12007 Cherie Dr, Austin, TX 78758"
"$595,000",3 beds,3 beds,"4,046","6806 Thistle Hill Way, Austin, TX 78754"
"$549,995",3 beds,3 beds,917,"1338 Neans Dr, Austin, TX 78758"
"$350,000",1 bed,1 bed,"1,236","500 E Riverside Dr #123, Austin, TX 78704"
"$2,150,000",4 beds,4 beds,"5,000","3205 Brass Buttons Trl, Austin, TX 78734"
"$645,000",3 beds,3 beds,501,"10501 La Costa Dr, Austin, TX 78747"
"$698,500",4 beds,4 beds,"6,564","10906 Owyhee Vw, Austin, TX 78754"
"$535,000",2 beds,2 beds,"2,315","1501 Barton Springs Rd #116, Austin, TX 78704"
"$349,000",3 beds,3 beds,"2,072","11706 Oak Trl, Austin, TX 78753"
"$950,000",4 beds,4 beds,"9,583","3208 Barker Hollow Pass, Austin, TX 78739"
"$950,000",4 beds,4 beds,"2,896","8001 High Hollow Dr, Austin, TX 78750"
"$1,990,000",4 beds,4 beds,1.25,"717 W Annie St, Austin, TX 78704"
"$575,000",3 beds,3 beds,"2,489","3111 Lynridge Dr, Austin, TX 78723"
"$1,395,000",3 beds,3 beds,0.23,"2224 Rivina Dr, Austin, TX 78733"
"$660,000",3 beds,3 beds,"2,545","3512 Rip Ford Dr, Austin, TX 78732"
"$225,000",1 bed,1 bed,"4,399","1800 Lavaca St Unit A-614, Austin, TX 78701"
"$305,000",1 bed,1 bed,"1,582","6000 Shepherd Mountain Cv #1708, Austin, TX 78730"
"$1,225,000",4 beds,4 beds,"8,402","4713 Twin Valley Dr, Austin, TX 78731"
"$890,000",3 beds,3 beds,"3,041","2305 Del Curto Rd, Austin, TX 78704"
"$2,500,000",5 beds,5 beds,"7,322","2316 Euclid Ave, Austin, TX 78704"
"$200,000",2 beds,2 beds,"2,349","5912 Hidden Valley Trl, Austin, TX 78744"
"$759,000",4 beds,4 beds,"6,080","313 Flamingo Dr, Austin, TX 78734"
"$425,000",3 beds,3 beds,632,"403 Middle Ln #2, Austin, TX 78753"
"$305,000",1 bed,1 bed,706,"1422 Collier St #210, Austin, TX 78704"
"$425,000",3 beds,3 beds,"2,799","5500 Ferret Path, Austin, TX 78744"
"$315,000",3 beds,3 beds,0.31,"7005 Frontera Trl, Austin, TX 78741"
"$750,000",4 beds,4 beds,"2,148","17213 Poncho Springs Ln, Austin, TX 78717"
"$300,000",0 beds,0 beds,"8,376","1214 Barton Hills Dr #208, Austin, TX 78704"
"$400,000",3 beds,3 beds,"2,800","4307 Eck Ln #104, Austin, TX 78734"
"$780,000",3 beds,3 beds,"5,248","3500 E K Ln, Austin, TX 78754"
"$1,050,000",4 beds,4 beds,"1,026","11621 Shadestone Ter, Austin, TX 78732"
"$300,000",0 beds,0 beds,"1,089","1214 Barton Hills Dr #106, Austin, TX 78704"
"$560,000",3 beds,3 beds,"2,733","235 Lexington Dr, Austin, TX 78737"
"$725,000",3 beds,3 beds,0.36,"7512 Wildcat Pass, Austin, TX 78757"
"$490,900",4 beds,4 beds,"1,100","6807 Skynook Dr, Austin, TX 78745"
"$590,000",2 beds,2 beds,525,"1122 Hollow Creek Dr #2, Austin, TX 78704"
"$260,000",1 bed,1 bed,"1,167","2827 Manor Rd #2101, Austin, TX 78722"
"$595,000",3 beds,3 beds,"7,623","9028 Elroy Rd, Del Valle, TX 78617"
"$590,000",1 bed,1 bed,"1,040","900 S 1st St #217, Austin, TX 78704"
"$450,000",3 beds,3 beds,"4,948","11400 Blairview Ln, Austin, TX 78748"
"$1,790,000",3 beds,3 beds,"3,117","3203 Brass Buttons Trl, Austin, TX 78734"
"$1,070,000",4 beds,4 beds,0.24,"3427 Cowden Dr, Austin, TX 78732"
"$1,185,000",4 beds,4 beds,436,"10503 Spicewood Mesa, Austin, TX 78759"
"$515,000",4 beds,4 beds,"1,555","5209 Meadow Creek Dr, Austin, TX 78745"
"$499,900",2 beds,2 beds,"2,177","1207 Westmoor Dr, Austin, TX 78723"
"$389,000",3 beds,3 beds,0.55,"6915 Pondsdale Ln, Austin, TX 78724"
"$920,000",4 beds,4 beds,"3,042","5305 Magdelena Dr, Austin, TX 78735"
"$1,835,000",3 beds,3 beds,0.30,"501 West Ave #1604, Austin, TX 78701"
"$465,000",3 beds,3 beds,"1,195","11202 Prairie Dove Cir, Austin, TX 78758"
"$1,850,000",4 beds,4 beds,"6,847","3305 Tom Green St, Austin, TX 78705"
"$780,900",4 beds,4 beds,"3,456","5804 Toscana Ave, Austin, TX 78724"
"$1,150,000",4 beds,4 beds,"8,015","2213 Mc Bee St, Austin, TX 78723"
"$699,000",3 beds,3 beds,"2,794","1505 Grayford Dr, Austin, TX 78704"
"$580,000",3 beds,3 beds,"6,163","556 Big Meadow Rd, Austin, TX 78737"
"$475,000",3 beds,3 beds,"2,237","12003 Swearingen Dr, Austin, TX 78758"
"$315,000",2 beds,2 beds,"3,327","1404 Anhalt Dr Unit 46B, Pflugerville, TX 78660"
"$2,100,000",3 beds,3 beds,"1,665","705 Rocky River Rd, West Lake Hills, TX 78746"
"$450,000",3 beds,3 beds,"7,400","6004 Blythewood Dr, Austin, TX 78745"
"$1,164,950",5 beds,5 beds,"2,326","12321 Edenvale Path, Austin, TX 78732"
"$1,400,000",4 beds,4 beds,0.24,"4814 Camacho St, Austin, TX 78723"
"$875,000",5 beds,5 beds,"1,611","12428 Cardinal Flower Dr, Austin, TX 78739"
"$765,000",4 beds,4 beds,"4,412","6601 Back Bay Ln, Austin, TX 78739"
"$495,000",4 beds,4 beds,"1,439","13214 Broadmeade Ave, Austin, TX 78729"
"$725,000",3 beds,3 beds,"2,555","10701 Rigsbee Ct, Austin, TX 78739"
"$459,900",3 beds,3 beds,0.29,"7010 Mount Carrell Dr, Austin, TX 78745"
"$4,500,000",6 beds,6 beds,910,"613 West Lynn St, Austin, TX 78703"
"$995,000",5 beds,5 beds,"6,751","3900 Glengarry Dr, Austin, TX 78731"
"$885,000",4 beds,4 beds,"3,500","10606 Leafwood Ln, Austin, TX 78750"
"$899,000",3 beds,3 beds,"7,971","1609 Woodwind Ln, Austin, TX 78758"
"$450,000",2 beds,2 beds,"2,902","10500 Larue Pass #35, Austin, TX 78717"
"$995,000",5 beds,5 beds,"4,051","10300 Tularosa Pass, Austin, TX 78726"
"$625,000",4 beds,4 beds,"2,927","1017 E 43rd St, Austin, TX 78751"
"$492,279",3 beds,3 beds,"7,143","6314 Lautner Ln, Austin, TX 78747"
"$399,999",4 beds,4 beds,"2,757","7328 S Glenn St, Austin, TX 78744"
"$870,000",4 beds,4 beds,"9,016","6905 Walebridge Ln, Austin, TX 78739"
"$1,700,000",4 beds,4 beds,"1,562","1504 Johnny Miller Trl, Austin, TX 78746"
"$660,000",2 beds,2 beds,0.28,"1801 Lavaca St Unit 7L, Austin, TX 78701"
"$499,990",3 beds,3 beds,"2,403","6306 Lautner Ln, Austin, TX 78747"
"$473,500",4 beds,4 beds,0.28,"6312 Perlita Dr, Austin, TX 78724"
"$540,000",4 beds,4 beds,"1,141","16216 Mcaloon Way, Austin, TX 78728"
"$503,777",3 beds,3 beds,"6,263","6313 Lautner Ln, Austin, TX 78747"
"$630,000",3 beds,3 beds,"4,854","8500 Apogee Blvd, Austin, TX 78744"
"$1,215,000",3 beds,3 beds,0.23,"3215 Oakmont Blvd, Austin, TX 78703"
"$950,000",3 beds,3 beds,"2,976","3416 Benecia Ct, Austin, TX 78738"
"$539,000",3 beds,3 beds,0.30,"8209 Grayledge Dr, Austin, TX 78753"
"$550,000",3 beds,3 beds,"2,618","2217 Hazen Ln, Austin, TX 78745"
"$725,000",3 beds,3 beds,0.33,"9209 Independence Loop, Austin, TX 78748"
"$695,000",3 beds,3 beds,"2,266","10002 Talleyran Dr, Austin, TX 78750"
"$1,300,000",4 beds,4 beds,"4,261","13504 Coleto Creek Trl, Austin, TX 78732"
"$525,250",4 beds,4 beds,0.26,"13121 Amarillo Ave, Austin, TX 78729"
"$425,000",3 beds,3 beds,"2,260","10508 Crescendo Ln, Austin, TX 78747"
"$440,000",3 beds,3 beds,"6,272","11512 Sandy Loam Trl, Austin, TX 78750"
"$575,000",4 beds,4 beds,"1,706","2408 Emmett Pkwy, Austin, TX 78728"
"$850,000",3 beds,3 beds,"5,174","1704 E 21st St, Austin, TX 78722"
"$485,000",2 beds,2 beds,"1,475","12001 Vista Parke Dr #702, Austin, TX 78726"
"$275,000",2 beds,2 beds,"7,492","101 Clearday #102, Austin, TX 78745"
"$2,950,000",3 beds,3 beds,"2,223","5214 Buckman Mountain Rd, Austin, TX 78746"
"$1,245,000",4 beds,4 beds,"8,102","5005 Valburn Ct, Austin, TX 78731"
"$375,000",3 beds,3 beds,"1,664","2001 Faro Dr #51, Austin, TX 78741"
